"set.id","set.name","year","set.num.parts","theme.id","theme.name","sub.theme.name","sub.sub.theme.name","inventory.id","inv.num.sets","inv.num.parts","total.parts","part.id","part.name","part.category.id","part.category.name","part.is.spare","color.id","color.name","color.hex","color.is.trans","text.color.hex","gender","num.parts"
"60020-1","Cargo Truck",2013,319,54,"Town","City","Cargo",14194,NA,1,1,"3626bpr0389","Minifig Head Male Smirk, Pupils, Stubble Beard and Moustache and Sideburns Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"60020-1","Cargo Truck",2013,319,54,"Town","City","Cargo",14194,NA,1,1,"3626cpr0892","Minifig Head Female with Black Thin Eyebrows, Eyelashes, White Pupils and Red Lips Smile Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",1
"60020-1","Cargo Truck",2013,319,54,"Town","City","Cargo",14194,NA,1,1,"3626cpr0955","Minifig Head Glasses with Safety Goggles, Brown Eyebrows and Goatee Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"6002-1","Town Figures",1983,20,84,"Town","Classic Town","Supplemental",9816,NA,4,4,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",4
"60021-1","Cargo Heliplane",2013,388,53,"Town","City","Airport",6543,NA,1,1,"3626cpr0889","Minifig Head Glasses with Black and Silver Sunglasses, Chin Dimple, Grim Mouth Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"60021-1","Cargo Heliplane",2013,388,53,"Town","City","Airport",6543,NA,1,1,"3626cpr0914","Minifig Head Orange Sunglasses with Nose Piece, Smile and Chin Dimple Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"60021-1","Cargo Heliplane",2013,388,53,"Town","City","Airport",6543,NA,1,1,"3626cpr0929","Minifig Head Male Dark Orange Bushy Beard and Eyebrows, Goatee, White Pupils Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"6002-2","Castle Figures",1983,22,189,"Castle","Classic Castle",NA,3731,NA,4,4,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",4
"60022-1","Cargo Terminal",2013,651,53,"Town","City","Airport",5633,NA,1,1,"3626cpr0389","Minifig Head Male - Smirk, Stubble Beard and Moustache and Sideburns Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"60022-1","Cargo Terminal",2013,651,53,"Town","City","Airport",5633,NA,1,1,"3626cpr0889","Minifig Head Glasses with Black and Silver Sunglasses, Chin Dimple, Grim Mouth Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"60022-1","Cargo Terminal",2013,651,53,"Town","City","Airport",5633,NA,1,1,"3626cpr0891","Minifig Head Black Eyebrows, Thin Grin, Black Eyes with White Pupils Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"60022-1","Cargo Terminal",2013,651,53,"Town","City","Airport",5633,NA,1,1,"3626cpr0892","Minifig Head Female with Black Thin Eyebrows, Eyelashes, White Pupils and Red Lips Smile Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",1
"60022-1","Cargo Terminal",2013,651,53,"Town","City","Airport",5633,NA,1,1,"3626cpr0955","Minifig Head Glasses with Safety Goggles, Brown Eyebrows and Goatee Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"60022-1","Cargo Terminal",2013,651,53,"Town","City","Airport",27450,NA,1,1,"3626cpr0389","Minifig Head Male - Smirk, Stubble Beard and Moustache and Sideburns Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"60022-1","Cargo Terminal",2013,651,53,"Town","City","Airport",27450,NA,1,1,"3626cpr0889","Minifig Head Glasses with Black and Silver Sunglasses, Chin Dimple, Grim Mouth Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"60022-1","Cargo Terminal",2013,651,53,"Town","City","Airport",27450,NA,1,1,"3626cpr0891","Minifig Head Black Eyebrows, Thin Grin, Black Eyes with White Pupils Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"60022-1","Cargo Terminal",2013,651,53,"Town","City","Airport",27450,NA,1,1,"3626cpr0892","Minifig Head Female with Black Thin Eyebrows, Eyelashes, White Pupils and Red Lips Smile Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",1
"60022-1","Cargo Terminal",2013,651,53,"Town","City","Airport",27450,NA,1,1,"3626cpr0955","Minifig Head Glasses with Safety Goggles, Brown Eyebrows and Goatee Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"60023-1","City Starter Set",2013,269,52,"Town","City",NA,7479,NA,1,1,"3626cpr0389","Minifig Head Male - Smirk, Stubble Beard and Moustache and Sideburns Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"60023-1","City Starter Set",2013,269,52,"Town","City",NA,7479,NA,1,1,"3626cpr0499","Minifig Head Male Brown Eyebrows, Black Eyes with White Pupils, Crooked Smile with Black Dimple Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"60023-1","City Starter Set",2013,269,52,"Town","City",NA,7479,NA,1,1,"3626cpr0677","Minifig Head Brown Eyebrows and Freckles, Open Smile, White Pupils Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"60023-1","City Starter Set",2013,269,52,"Town","City",NA,7479,NA,1,1,"3626cpr1145","Minifig Head Black Mask and Thin Moustache Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"60023-1","City Starter Set",2013,269,52,"Town","City",NA,7479,NA,1,1,"3626cpr1146","Minifig Head Male Brown Beard and Eyebrows, Goatee, Pupils, Teeth Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"60025-1","Grand Prix Truck",2013,322,52,"Town","City",NA,12794,NA,1,1,"3626cpr0389","Minifig Head Male - Smirk, Stubble Beard and Moustache and Sideburns Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"60025-1","Grand Prix Truck",2013,322,52,"Town","City",NA,12794,NA,1,1,"3626cpr0498","Minifig Head Brown Eyebrows, Thin Grin with Teeth, Black Eyes with White Pupils Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"60025-1","Grand Prix Truck",2013,322,52,"Town","City",NA,12794,NA,1,1,"3626cpr0499","Minifig Head Male Brown Eyebrows, Black Eyes with White Pupils, Crooked Smile with Black Dimple Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"60026-1","Town Square",2013,916,63,"Town","City","Traffic",4006,NA,1,1,"3626bpr0386","Minifig Head - Neat Brown Beard with White Pupils and Glasses Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"60026-1","Town Square",2013,916,63,"Town","City","Traffic",4006,NA,1,1,"3626c","Minifig Head Plain [Hollow Stud]",59,"Minifig Heads",FALSE,71,"Light Bluish Gray","#A0A5A9",FALSE,"#FFFFFF","Unknown",1
"60026-1","Town Square",2013,916,63,"Town","City","Traffic",4006,NA,1,1,"3626cpr0388","Minifig Head with Thick Gray Eyebrows, Angular Beard, Open White Mouth, White Pupils Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"60026-1","Town Square",2013,916,63,"Town","City","Traffic",4006,NA,1,1,"3626cpr0389","Minifig Head Male - Smirk, Stubble Beard and Moustache and Sideburns Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"60026-1","Town Square",2013,916,63,"Town","City","Traffic",4006,NA,1,1,"3626cpr0499","Minifig Head Male Brown Eyebrows, Black Eyes with White Pupils, Crooked Smile with Black Dimple Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"60026-1","Town Square",2013,916,63,"Town","City","Traffic",4006,NA,1,1,"3626cpr0677","Minifig Head Brown Eyebrows and Freckles, Open Smile, White Pupils Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"60026-1","Town Square",2013,916,63,"Town","City","Traffic",4006,NA,1,1,"3626cpr0892","Minifig Head Female with Black Thin Eyebrows, Eyelashes, White Pupils and Red Lips Smile Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",1
"60026-1","Town Square",2013,916,63,"Town","City","Traffic",4006,NA,1,1,"3626cpr0893","Minifig Head Female with Peach Lips, Open Mouth Smile, Black Eyebrows Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",1
"60026-1","Town Square",2013,916,63,"Town","City","Traffic",4006,NA,1,1,"3626cpr0955","Minifig Head Glasses with Safety Goggles, Brown Eyebrows and Goatee Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"60026-1","Town Square",2013,916,63,"Town","City","Traffic",21650,NA,1,1,"3626bpr0386","Minifig Head - Neat Brown Beard with White Pupils and Glasses Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"60026-1","Town Square",2013,916,63,"Town","City","Traffic",21650,NA,1,1,"3626c","Minifig Head Plain [Hollow Stud]",59,"Minifig Heads",FALSE,71,"Light Bluish Gray","#A0A5A9",FALSE,"#FFFFFF","Unknown",1
"60026-1","Town Square",2013,916,63,"Town","City","Traffic",21650,NA,1,1,"3626cpr0388","Minifig Head with Thick Gray Eyebrows, Angular Beard, Open White Mouth, White Pupils Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"60026-1","Town Square",2013,916,63,"Town","City","Traffic",21650,NA,1,1,"3626cpr0389","Minifig Head Male - Smirk, Stubble Beard and Moustache and Sideburns Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"60026-1","Town Square",2013,916,63,"Town","City","Traffic",21650,NA,1,1,"3626cpr0499","Minifig Head Male Brown Eyebrows, Black Eyes with White Pupils, Crooked Smile with Black Dimple Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"60026-1","Town Square",2013,916,63,"Town","City","Traffic",21650,NA,1,1,"3626cpr0677","Minifig Head Brown Eyebrows and Freckles, Open Smile, White Pupils Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"60026-1","Town Square",2013,916,63,"Town","City","Traffic",21650,NA,1,1,"3626cpr0892","Minifig Head Female with Black Thin Eyebrows, Eyelashes, White Pupils and Red Lips Smile Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",1
"60026-1","Town Square",2013,916,63,"Town","City","Traffic",21650,NA,1,1,"3626cpr0893","Minifig Head Female with Peach Lips, Open Mouth Smile, Black Eyebrows Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",1
"60026-1","Town Square",2013,916,63,"Town","City","Traffic",21650,NA,1,1,"3626cpr0955","Minifig Head Glasses with Safety Goggles, Brown Eyebrows and Goatee Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"60027-1","Monster Truck Transporter",2013,307,52,"Town","City",NA,5898,NA,1,1,"3626cpr0499","Minifig Head Male Brown Eyebrows, Black Eyes with White Pupils, Crooked Smile with Black Dimple Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"60027-1","Monster Truck Transporter",2013,307,52,"Town","City",NA,5898,NA,1,1,"3626cpr0889","Minifig Head Glasses with Black and Silver Sunglasses, Chin Dimple, Grim Mouth Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"60027-1","Monster Truck Transporter",2013,307,52,"Town","City",NA,5898,NA,1,1,"3626cpr0955","Minifig Head Glasses with Safety Goggles, Brown Eyebrows and Goatee Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"60031-1","City Corner {re-issue from set 7641-1}",2013,478,63,"Town","City","Traffic",14952,NA,1,1,"3626bpr0216","Minifig Head Male Messy Red Hair, Smile, White Pupils Print (Pepper) [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"60031-1","City Corner {re-issue from set 7641-1}",2013,478,63,"Town","City","Traffic",14952,NA,1,1,"3626bpr0387","Minifig Head Brown Eyebrows, Thin Grin, Black Eyes with White Pupils Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"60031-1","City Corner {re-issue from set 7641-1}",2013,478,63,"Town","City","Traffic",14952,NA,1,1,"3626bpr0389","Minifig Head Male Smirk, Pupils, Stubble Beard and Moustache and Sideburns Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"60031-1","City Corner {re-issue from set 7641-1}",2013,478,63,"Town","City","Traffic",14952,NA,1,1,"3626bpr0498","Minifig Head Brown Eyebrows, Thin Grin with Teeth, Black Eyes with White Pupils Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"60031-1","City Corner {re-issue from set 7641-1}",2013,478,63,"Town","City","Traffic",14952,NA,1,1,"3626bpr0892","Minifig Head Female with Black Thin Eyebrows, Eyelashes, White Pupils and Red Lips Smile Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",1
"60032-1","Arctic Snowmobile",2014,44,65,"Town","City","Arctic",8494,NA,1,1,"3626cpr1395a","Minifig Head Glasses with Orange Goggles and Open Smile Print [Hollow Stud] ",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"60033-1","Arctic Ice Crawler",2014,113,65,"Town","City","Arctic",2388,NA,1,1,"3626cpr1410","Minifig Head Glasses with Green Goggles and Brown Stubble Print [Hollow Stud] ",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"60034-1","Arctic Helicrane",2014,262,65,"Town","City","Arctic",218,NA,1,1,"3626cpr0889","Minifig Head Glasses with Black and Silver Sunglasses, Chin Dimple, Grim Mouth Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"60034-1","Arctic Helicrane",2014,262,65,"Town","City","Arctic",218,NA,1,1,"3626cpr1420","Minifig, Head Female Glasses with Orange Goggles and Buff Lips Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",1
"60035-1","Arctic Outpost",2014,373,65,"Town","City","Arctic",11214,NA,1,1,"3626cpr0914","Minifig Head Orange Sunglasses with Nose Piece, Smile and Chin Dimple Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"60035-1","Arctic Outpost",2014,373,65,"Town","City","Arctic",11214,NA,1,1,"3626cpr1395a","Minifig Head Glasses with Orange Goggles and Open Smile Print [Hollow Stud] ",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"60035-1","Arctic Outpost",2014,373,65,"Town","City","Arctic",11214,NA,1,1,"3626cpr1410","Minifig Head Glasses with Green Goggles and Brown Stubble Print [Hollow Stud] ",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"60036-1","Arctic Base Camp",2014,731,65,"Town","City","Arctic",1495,NA,1,1,"3626cpr0914","Minifig Head Orange Sunglasses with Nose Piece, Smile and Chin Dimple Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"60036-1","Arctic Base Camp",2014,731,65,"Town","City","Arctic",1495,NA,1,1,"3626cpr1147","Minifig Head Male - Black Eyebrows and Lopsided Grin Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"60036-1","Arctic Base Camp",2014,731,65,"Town","City","Arctic",1495,NA,1,1,"3626cpr1395a","Minifig Head Glasses with Orange Goggles and Open Smile Print [Hollow Stud] ",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"60036-1","Arctic Base Camp",2014,731,65,"Town","City","Arctic",1495,NA,2,2,"3626cpr1410","Minifig Head Glasses with Green Goggles and Brown Stubble Print [Hollow Stud] ",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",2
"60036-1","Arctic Base Camp",2014,731,65,"Town","City","Arctic",1495,NA,1,1,"3626cpr1420","Minifig, Head Female Glasses with Orange Goggles and Buff Lips Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",1
"60036-1","Arctic Base Camp",2014,731,65,"Town","City","Arctic",1495,NA,1,1,"3626cpr1440","Minifig Head Glasses with Rectangular Glasses, Black and Brown Beard and Moustache, Bushy Eyebrows, Open Smile Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"6004-1","Crossbow Cart",1997,21,195,"Castle","Fright Knights",NA,4029,NA,1,1,"3626bpx97","Minifig Head - Moustache and Forehead Tuft Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"60044-1","Mobile Police Unit",2014,375,61,"Town","City","Police",12972,NA,1,1,"3626cpr0411","Minifig Head Eyebrows and Scowl, White Pupils Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"60044-1","Mobile Police Unit",2014,375,61,"Town","City","Police",12972,NA,1,1,"3626cpr0754","Minifig Head Stubble, Brown Eyebrows, Crooked Smile and Scar Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"60044-1","Mobile Police Unit",2014,375,61,"Town","City","Police",12972,NA,1,1,"3626cpr1147","Minifig Head Male - Black Eyebrows and Lopsided Grin Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"60045-1","Police Patrol",2014,407,61,"Town","City","Police",9846,NA,1,1,"3626cpr0889","Minifig Head Glasses with Black and Silver Sunglasses, Chin Dimple, Grim Mouth Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"60045-1","Police Patrol",2014,407,61,"Town","City","Police",9846,NA,1,1,"3626cpr1145","Minifig Head Black Mask and Thin Moustache Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"60045-1","Police Patrol",2014,407,61,"Town","City","Police",9846,NA,1,1,"3626cpr1147","Minifig Head Male - Black Eyebrows and Lopsided Grin Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"60047-1","Police Station",2014,853,61,"Town","City","Police",6069,NA,1,1,"3626cpr0889","Minifig Head Glasses with Black and Silver Sunglasses, Chin Dimple, Grim Mouth Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"60047-1","Police Station",2014,853,61,"Town","City","Police",6069,NA,1,1,"3626cpr0893","Minifig Head Female with Peach Lips, Open Mouth Smile, Black Eyebrows Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",1
"60047-1","Police Station",2014,853,61,"Town","City","Police",6069,NA,1,1,"3626cpr1091","Minifig Head Stubble, Black Eyebrows and Scowl Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"60047-1","Police Station",2014,853,61,"Town","City","Police",6069,NA,1,1,"3626cpr1144","Minifig Head Black and Tan Eyebrows, White Pupils and Cheek Lines Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"60047-1","Police Station",2014,853,61,"Town","City","Police",6069,NA,1,1,"3626cpr1145","Minifig Head Black Mask and Thin Moustache Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"60047-1","Police Station",2014,853,61,"Town","City","Police",6069,NA,1,1,"3626cpr1147","Minifig Head Male - Black Eyebrows and Lopsided Grin Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"60047-1","Police Station",2014,853,61,"Town","City","Police",6069,NA,1,1,"3626cpr1581","Minifig Head Moustache Mutton Chops with Brown and Gray Sideburns, Brown and Gray Eyebrows, Pupils Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"60047-1","Police Station",2014,853,61,"Town","City","Police",23866,NA,1,1,"3626cpr0889","Minifig Head Glasses with Black and Silver Sunglasses, Chin Dimple, Grim Mouth Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"60047-1","Police Station",2014,853,61,"Town","City","Police",23866,NA,1,1,"3626cpr0893","Minifig Head Female with Peach Lips, Open Mouth Smile, Black Eyebrows Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",1
"60047-1","Police Station",2014,853,61,"Town","City","Police",23866,NA,1,1,"3626cpr1091","Minifig Head Stubble, Black Eyebrows and Scowl Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
