"set.id","set.name","year","set.num.parts","theme.id","theme.name","sub.theme.name","sub.sub.theme.name","inventory.id","inv.num.sets","inv.num.parts","total.parts","part.id","part.name","part.category.id","part.category.name","part.is.spare","color.id","color.name","color.hex","color.is.trans","text.color.hex"
"6246-1","Crocodile Cage",1994,61,152,"Pirates","Pirates I","Islanders",14385,NA,1,1,"2546p01","Bird - Parrot with Coloured Feathers Print",28,"Plants and Animals",FALSE,4,"Red","#C91A09",FALSE,"#FFFFFF"
"6246-1","Crocodile Cage",1994,61,152,"Pirates","Pirates I","Islanders",14385,NA,1,1,"6026","Alligator / Crocodile Body",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"6246-1","Crocodile Cage",1994,61,152,"Pirates","Pirates I","Islanders",14385,NA,1,1,"6027","Alligator / Crocodile / Dragon Upper Jaw; Dinosaur Tongue",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"6246-1","Crocodile Cage",1994,61,152,"Pirates","Pirates I","Islanders",14385,NA,1,1,"6028","Alligator / Crocodile / Dragon / Dinosaur Tail",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"6246-1","Crocodile Cage",1994,61,152,"Pirates","Pirates I","Islanders",14385,NA,1,1,"6064","Plant, Bush 2 x 2 x 4",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"6246-1","Crocodile Cage",1994,61,152,"Pirates","Pirates I","Islanders",14385,NA,2,2,"87695","Cattle Horns",28,"Plants and Animals",FALSE,15,"White","#FFFFFF",FALSE,"#000000"
"6248-1","Volcano Island",1996,123,148,"Pirates","Pirates I",NA,15878,NA,2,2,"6148","Plant, Palm Leaf Small",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"6249-1","Pirates Ambush",1997,159,148,"Pirates","Pirates I",NA,11196,NA,1,1,"2518","Plant, Palm Leaf Large 10 x 5",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"6249-1","Pirates Ambush",1997,159,148,"Pirates","Pirates I",NA,11196,NA,1,1,"6026","Alligator / Crocodile Body",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"6249-1","Pirates Ambush",1997,159,148,"Pirates","Pirates I",NA,11196,NA,1,1,"6027","Alligator / Crocodile / Dragon Upper Jaw; Dinosaur Tongue",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"6249-1","Pirates Ambush",1997,159,148,"Pirates","Pirates I",NA,11196,NA,1,1,"6028","Alligator / Crocodile / Dragon / Dinosaur Tail",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"6249-1","Pirates Ambush",1997,159,148,"Pirates","Pirates I",NA,11196,NA,1,1,"6064","Plant, Bush 2 x 2 x 4",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"6249-1","Pirates Ambush",1997,159,148,"Pirates","Pirates I",NA,11196,NA,1,1,"6148","Plant, Palm Leaf Small",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"6249-1","Pirates Ambush",1997,159,148,"Pirates","Pirates I",NA,11196,NA,1,1,"6255","Plant, 1 x 1 x 2/3 - 3 Large Leaves",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"6250-1","Cross Bone Clipper",1997,157,148,"Pirates","Pirates I",NA,1025,NA,1,1,"2566","Plant, Palm Tree Top",28,"Plants and Animals",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF"
"6251-1","Pirate Mini Figures",1989,40,148,"Pirates","Pirates I",NA,13743,NA,1,1,"2546p01","Bird - Parrot with Coloured Feathers Print",28,"Plants and Animals",FALSE,4,"Red","#C91A09",FALSE,"#FFFFFF"
"6252-1","Sea Mates",1993,36,148,"Pirates","Pirates I",NA,9920,NA,1,1,"2546p01","Bird - Parrot with Coloured Feathers Print",28,"Plants and Animals",FALSE,4,"Red","#C91A09",FALSE,"#FFFFFF"
"6252-1","Sea Mates",1993,36,148,"Pirates","Pirates I",NA,9920,NA,1,1,"2550c01","Monkey [Complete Assembly]",28,"Plants and Animals",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF"
"6253-1","Shipwreck Hideout",2009,313,153,"Pirates","Pirates II",NA,3368,NA,1,1,"2546pat0001","Bird Parrot Marbled Green Pattern",28,"Plants and Animals",FALSE,4,"Red","#C91A09",FALSE,"#FFFFFF"
"6253-1","Shipwreck Hideout",2009,313,153,"Pirates","Pirates II",NA,3368,NA,2,2,"30115","Snake",28,"Plants and Animals",FALSE,4,"Red","#C91A09",FALSE,"#FFFFFF"
"6253-1","Shipwreck Hideout",2009,313,153,"Pirates","Pirates II",NA,3368,NA,2,2,"30176","Plant, Round 1 x 1 - 3 Bamboo Leaves",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"6253-1","Shipwreck Hideout",2009,313,153,"Pirates","Pirates II",NA,3368,NA,1,1,"33121","Crab",28,"Plants and Animals",FALSE,191,"Bright Light Orange","#F8BB3D",FALSE,"#FFFFFF"
"6253-1","Shipwreck Hideout",2009,313,153,"Pirates","Pirates II",NA,3368,NA,1,1,"64648","Fish [Anti-Stud Mouth]",28,"Plants and Animals",FALSE,135,"Pearl Light Gray","#9CA3A8",FALSE,"#FFFFFF"
"6254-1","Rocky Reef",1995,108,148,"Pirates","Pirates I",NA,14438,NA,1,1,"2423","Plant, Leaves 4 x 3",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"6254-1","Rocky Reef",1995,108,148,"Pirates","Pirates I",NA,14438,NA,5,5,"2536","Plant, Tree Palm Trunk [Undetermined Type]",28,"Plants and Animals",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF"
"6254-1","Rocky Reef",1995,108,148,"Pirates","Pirates I",NA,14438,NA,1,1,"2546p01","Bird - Parrot with Coloured Feathers Print",28,"Plants and Animals",FALSE,4,"Red","#C91A09",FALSE,"#FFFFFF"
"6254-1","Rocky Reef",1995,108,148,"Pirates","Pirates I",NA,14438,NA,1,1,"2563","Plant, Palm Tree Base",28,"Plants and Animals",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF"
"6254-1","Rocky Reef",1995,108,148,"Pirates","Pirates I",NA,14438,NA,1,1,"2566","Plant, Palm Tree Top",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"6254-1","Rocky Reef",1995,108,148,"Pirates","Pirates I",NA,14438,NA,4,4,"6148","Plant, Palm Leaf Small",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"6256-1","Islander Catamaran",1994,64,152,"Pirates","Pirates I","Islanders",11807,NA,2,2,"2546p01","Bird - Parrot with Coloured Feathers Print",28,"Plants and Animals",FALSE,4,"Red","#C91A09",FALSE,"#FFFFFF"
"6256-1","Islander Catamaran",1994,64,152,"Pirates","Pirates I","Islanders",11807,NA,1,1,"6026","Alligator / Crocodile Body",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"6256-1","Islander Catamaran",1994,64,152,"Pirates","Pirates I","Islanders",11807,NA,1,1,"6027","Alligator / Crocodile / Dragon Upper Jaw; Dinosaur Tongue",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"6256-1","Islander Catamaran",1994,64,152,"Pirates","Pirates I","Islanders",11807,NA,1,1,"6028","Alligator / Crocodile / Dragon / Dinosaur Tail",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"6256-1","Islander Catamaran",1994,64,152,"Pirates","Pirates I","Islanders",11807,NA,4,4,"87695","Cattle Horns",28,"Plants and Animals",FALSE,15,"White","#FFFFFF",FALSE,"#000000"
"6257-1","Castaway's Raft",1989,54,148,"Pirates","Pirates I",NA,7376,NA,1,1,"2547","Shark Body",28,"Plants and Animals",FALSE,8,"Dark Gray","#6D6E5C",FALSE,"#FFFFFF"
"6257-1","Castaway's Raft",1989,54,148,"Pirates","Pirates I",NA,7376,NA,1,1,"2548","Shark Head",28,"Plants and Animals",FALSE,8,"Dark Gray","#6D6E5C",FALSE,"#FFFFFF"
"6258-1","Smuggler's Shanty",1992,75,148,"Pirates","Pirates I",NA,15175,NA,4,4,"2518","Plant, Palm Leaf Large 10 x 5",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"6258-1","Smuggler's Shanty",1992,75,148,"Pirates","Pirates I",NA,15175,NA,1,1,"2547","Shark Body",28,"Plants and Animals",FALSE,8,"Dark Gray","#6D6E5C",FALSE,"#FFFFFF"
"6258-1","Smuggler's Shanty",1992,75,148,"Pirates","Pirates I",NA,15175,NA,1,1,"2548","Shark Head",28,"Plants and Animals",FALSE,8,"Dark Gray","#6D6E5C",FALSE,"#FFFFFF"
"6259-1","Broadside's Brig",1991,68,151,"Pirates","Pirates I","Imperial Soldiers",7746,NA,1,1,"2546p01","Bird - Parrot with Coloured Feathers Print",28,"Plants and Animals",FALSE,4,"Red","#C91A09",FALSE,"#FFFFFF"
"6260-1","Shipwreck Island",1989,78,148,"Pirates","Pirates I",NA,2608,NA,2,2,"2423","Plant, Leaves 4 x 3",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"6260-1","Shipwreck Island",1989,78,148,"Pirates","Pirates I",NA,2608,NA,4,4,"2518","Plant, Palm Leaf Large 10 x 5",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"6260-1","Shipwreck Island",1989,78,148,"Pirates","Pirates I",NA,2608,NA,5,5,"2536","Plant, Tree Palm Trunk [Undetermined Type]",28,"Plants and Animals",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF"
"6260-1","Shipwreck Island",1989,78,148,"Pirates","Pirates I",NA,2608,NA,1,1,"2546p01","Bird - Parrot with Coloured Feathers Print",28,"Plants and Animals",FALSE,4,"Red","#C91A09",FALSE,"#FFFFFF"
"6260-1","Shipwreck Island",1989,78,148,"Pirates","Pirates I",NA,2608,NA,1,1,"2550c01","Monkey [Complete Assembly]",28,"Plants and Animals",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF"
"6260-1","Shipwreck Island",1989,78,148,"Pirates","Pirates I",NA,2608,NA,1,1,"2563","Plant, Palm Tree Base",28,"Plants and Animals",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF"
"6260-1","Shipwreck Island",1989,78,148,"Pirates","Pirates I",NA,2608,NA,1,1,"2566","Plant, Palm Tree Top",28,"Plants and Animals",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF"
"6260-1","Shipwreck Island",1989,78,148,"Pirates","Pirates I",NA,23730,NA,2,2,"2423","Plant, Leaves 4 x 3",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"6260-1","Shipwreck Island",1989,78,148,"Pirates","Pirates I",NA,23730,NA,4,4,"2518","Plant, Palm Leaf Large 10 x 5",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"6260-1","Shipwreck Island",1989,78,148,"Pirates","Pirates I",NA,23730,NA,5,5,"2536","Plant, Tree Palm Trunk [Undetermined Type]",28,"Plants and Animals",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF"
"6260-1","Shipwreck Island",1989,78,148,"Pirates","Pirates I",NA,23730,NA,1,1,"2546p01","Bird - Parrot with Coloured Feathers Print",28,"Plants and Animals",FALSE,4,"Red","#C91A09",FALSE,"#FFFFFF"
"6260-1","Shipwreck Island",1989,78,148,"Pirates","Pirates I",NA,23730,NA,1,1,"2550c01","Monkey [Complete Assembly]",28,"Plants and Animals",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF"
"6260-1","Shipwreck Island",1989,78,148,"Pirates","Pirates I",NA,23730,NA,1,1,"2563","Plant, Palm Tree Base",28,"Plants and Animals",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF"
"6260-1","Shipwreck Island",1989,78,148,"Pirates","Pirates I",NA,23730,NA,1,1,"2566","Plant, Palm Tree Top",28,"Plants and Animals",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF"
"6260-1","Shipwreck Island",1989,78,148,"Pirates","Pirates I",NA,30121,NA,2,2,"2423","Plant, Leaves 4 x 3",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"6260-1","Shipwreck Island",1989,78,148,"Pirates","Pirates I",NA,30121,NA,4,4,"2518","Plant, Palm Leaf Large 10 x 5",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"6260-1","Shipwreck Island",1989,78,148,"Pirates","Pirates I",NA,30121,NA,5,5,"2536","Plant, Tree Palm Trunk [Undetermined Type]",28,"Plants and Animals",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF"
"6260-1","Shipwreck Island",1989,78,148,"Pirates","Pirates I",NA,30121,NA,1,1,"2546p01","Bird - Parrot with Coloured Feathers Print",28,"Plants and Animals",FALSE,4,"Red","#C91A09",FALSE,"#FFFFFF"
"6260-1","Shipwreck Island",1989,78,148,"Pirates","Pirates I",NA,30121,NA,1,1,"2550c01","Monkey [Complete Assembly]",28,"Plants and Animals",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF"
"6260-1","Shipwreck Island",1989,78,148,"Pirates","Pirates I",NA,30121,NA,1,1,"2563","Plant, Palm Tree Base",28,"Plants and Animals",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF"
"6260-1","Shipwreck Island",1989,78,148,"Pirates","Pirates I",NA,30121,NA,1,1,"2566","Plant, Palm Tree Top",28,"Plants and Animals",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF"
"6261-1","Raft Raiders",1992,86,148,"Pirates","Pirates I",NA,3415,NA,1,1,"2547","Shark Body",28,"Plants and Animals",FALSE,8,"Dark Gray","#6D6E5C",FALSE,"#FFFFFF"
"6261-1","Raft Raiders",1992,86,148,"Pirates","Pirates I",NA,3415,NA,1,1,"2548","Shark Head",28,"Plants and Animals",FALSE,8,"Dark Gray","#6D6E5C",FALSE,"#FFFFFF"
"6262-1","King Kahuka's Throne",1994,155,152,"Pirates","Pirates I","Islanders",15657,NA,2,2,"2518","Plant, Palm Leaf Large 10 x 5",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"6262-1","King Kahuka's Throne",1994,155,152,"Pirates","Pirates I","Islanders",15657,NA,1,1,"6026","Alligator / Crocodile Body",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"6262-1","King Kahuka's Throne",1994,155,152,"Pirates","Pirates I","Islanders",15657,NA,1,1,"6027","Alligator / Crocodile / Dragon Upper Jaw; Dinosaur Tongue",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"6262-1","King Kahuka's Throne",1994,155,152,"Pirates","Pirates I","Islanders",15657,NA,1,1,"6028","Alligator / Crocodile / Dragon / Dinosaur Tail",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"6262-1","King Kahuka's Throne",1994,155,152,"Pirates","Pirates I","Islanders",15657,NA,2,2,"6148","Plant, Palm Leaf Small",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"6262-1","King Kahuka's Throne",1994,155,152,"Pirates","Pirates I","Islanders",15657,NA,4,4,"87695","Cattle Horns",28,"Plants and Animals",FALSE,15,"White","#FFFFFF",FALSE,"#000000"
"6263-1","Imperial Outpost",1995,219,147,"Pirates",NA,NA,11761,NA,4,4,"2518","Plant, Palm Leaf Large 10 x 5",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"6263-1","Imperial Outpost",1995,219,147,"Pirates",NA,NA,11761,NA,5,5,"2536","Plant, Tree Palm Trunk [Undetermined Type]",28,"Plants and Animals",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF"
"6263-1","Imperial Outpost",1995,219,147,"Pirates",NA,NA,11761,NA,1,1,"2563","Plant, Palm Tree Base",28,"Plants and Animals",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF"
"6263-1","Imperial Outpost",1995,219,147,"Pirates",NA,NA,11761,NA,1,1,"2566","Plant, Palm Tree Top",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"6264-1","Forbidden Cove",1994,222,152,"Pirates","Pirates I","Islanders",14232,NA,7,7,"2518","Plant, Palm Leaf Large 10 x 5",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"6264-1","Forbidden Cove",1994,222,152,"Pirates","Pirates I","Islanders",14232,NA,7,7,"2536","Plant, Tree Palm Trunk [Undetermined Type]",28,"Plants and Animals",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF"
"6264-1","Forbidden Cove",1994,222,152,"Pirates","Pirates I","Islanders",14232,NA,1,1,"2546p01","Bird - Parrot with Coloured Feathers Print",28,"Plants and Animals",FALSE,4,"Red","#C91A09",FALSE,"#FFFFFF"
"6264-1","Forbidden Cove",1994,222,152,"Pirates","Pirates I","Islanders",14232,NA,1,1,"2563","Plant, Palm Tree Base",28,"Plants and Animals",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF"
"6264-1","Forbidden Cove",1994,222,152,"Pirates","Pirates I","Islanders",14232,NA,1,1,"2566","Plant, Palm Tree Top",28,"Plants and Animals",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF"
"6264-1","Forbidden Cove",1994,222,152,"Pirates","Pirates I","Islanders",14232,NA,1,1,"6026","Alligator / Crocodile Body",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"6264-1","Forbidden Cove",1994,222,152,"Pirates","Pirates I","Islanders",14232,NA,1,1,"6027","Alligator / Crocodile / Dragon Upper Jaw; Dinosaur Tongue",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"6264-1","Forbidden Cove",1994,222,152,"Pirates","Pirates I","Islanders",14232,NA,1,1,"6028","Alligator / Crocodile / Dragon / Dinosaur Tail",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"6264-1","Forbidden Cove",1994,222,152,"Pirates","Pirates I","Islanders",14232,NA,2,2,"6148","Plant, Palm Leaf Small",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"6264-1","Forbidden Cove",1994,222,152,"Pirates","Pirates I","Islanders",14232,NA,4,4,"87695","Cattle Horns",28,"Plants and Animals",FALSE,15,"White","#FFFFFF",FALSE,"#000000"
"6265-1","Sabre Island",1989,97,151,"Pirates","Pirates I","Imperial Soldiers",8232,NA,4,4,"2518","Plant, Palm Leaf Large 10 x 5",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"6265-1","Sabre Island",1989,97,151,"Pirates","Pirates I","Imperial Soldiers",8232,NA,4,4,"2536","Plant, Tree Palm Trunk [Undetermined Type]",28,"Plants and Animals",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF"
"6265-1","Sabre Island",1989,97,151,"Pirates","Pirates I","Imperial Soldiers",8232,NA,1,1,"2563","Plant, Palm Tree Base",28,"Plants and Animals",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF"
"6265-1","Sabre Island",1989,97,151,"Pirates","Pirates I","Imperial Soldiers",8232,NA,1,1,"2566","Plant, Palm Tree Top",28,"Plants and Animals",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF"
"6266-1","Cannon Cove",1993,106,147,"Pirates",NA,NA,10554,NA,1,1,"6064","Plant, Bush 2 x 2 x 4",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"6267-1","Lagoon Lock-Up",1991,194,151,"Pirates","Pirates I","Imperial Soldiers",14187,NA,4,4,"2518","Plant, Palm Leaf Large 10 x 5",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"6267-1","Lagoon Lock-Up",1991,194,151,"Pirates","Pirates I","Imperial Soldiers",14187,NA,6,6,"2536","Plant, Tree Palm Trunk [Undetermined Type]",28,"Plants and Animals",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF"
"6267-1","Lagoon Lock-Up",1991,194,151,"Pirates","Pirates I","Imperial Soldiers",14187,NA,1,1,"2546p01","Bird - Parrot with Coloured Feathers Print",28,"Plants and Animals",FALSE,4,"Red","#C91A09",FALSE,"#FFFFFF"
"6267-1","Lagoon Lock-Up",1991,194,151,"Pirates","Pirates I","Imperial Soldiers",14187,NA,1,1,"2563","Plant, Palm Tree Base",28,"Plants and Animals",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF"
"6267-1","Lagoon Lock-Up",1991,194,151,"Pirates","Pirates I","Imperial Soldiers",14187,NA,1,1,"2566","Plant, Palm Tree Top",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"6267-1","Lagoon Lock-Up",1991,194,151,"Pirates","Pirates I","Imperial Soldiers",30122,NA,4,4,"2518","Plant, Palm Leaf Large 10 x 5",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"6267-1","Lagoon Lock-Up",1991,194,151,"Pirates","Pirates I","Imperial Soldiers",30122,NA,6,6,"2536","Plant, Tree Palm Trunk [Undetermined Type]",28,"Plants and Animals",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF"
"6267-1","Lagoon Lock-Up",1991,194,151,"Pirates","Pirates I","Imperial Soldiers",30122,NA,1,1,"2546p01","Bird - Parrot with Coloured Feathers Print",28,"Plants and Animals",FALSE,4,"Red","#C91A09",FALSE,"#FFFFFF"
"6267-1","Lagoon Lock-Up",1991,194,151,"Pirates","Pirates I","Imperial Soldiers",30122,NA,1,1,"2563","Plant, Palm Tree Base",28,"Plants and Animals",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF"
"6267-1","Lagoon Lock-Up",1991,194,151,"Pirates","Pirates I","Imperial Soldiers",30122,NA,1,1,"2566","Plant, Palm Tree Top",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"6270-1","Forbidden Island",1989,190,148,"Pirates","Pirates I",NA,13916,NA,2,2,"2423","Plant, Leaves 4 x 3",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"6270-1","Forbidden Island",1989,190,148,"Pirates","Pirates I",NA,13916,NA,11,11,"2518","Plant, Palm Leaf Large 10 x 5",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"6270-1","Forbidden Island",1989,190,148,"Pirates","Pirates I",NA,13916,NA,5,5,"2536","Plant, Tree Palm Trunk [Undetermined Type]",28,"Plants and Animals",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF"
"6270-1","Forbidden Island",1989,190,148,"Pirates","Pirates I",NA,13916,NA,1,1,"2546p01","Bird - Parrot with Coloured Feathers Print",28,"Plants and Animals",FALSE,4,"Red","#C91A09",FALSE,"#FFFFFF"
"6270-1","Forbidden Island",1989,190,148,"Pirates","Pirates I",NA,13916,NA,1,1,"2547","Shark Body",28,"Plants and Animals",FALSE,8,"Dark Gray","#6D6E5C",FALSE,"#FFFFFF"
"6270-1","Forbidden Island",1989,190,148,"Pirates","Pirates I",NA,13916,NA,1,1,"2548","Shark Head",28,"Plants and Animals",FALSE,8,"Dark Gray","#6D6E5C",FALSE,"#FFFFFF"
"6270-1","Forbidden Island",1989,190,148,"Pirates","Pirates I",NA,13916,NA,1,1,"2550c01","Monkey [Complete Assembly]",28,"Plants and Animals",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF"
"6270-1","Forbidden Island",1989,190,148,"Pirates","Pirates I",NA,13916,NA,1,1,"2563","Plant, Palm Tree Base",28,"Plants and Animals",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF"
"6270-1","Forbidden Island",1989,190,148,"Pirates","Pirates I",NA,13916,NA,1,1,"2566","Plant, Palm Tree Top",28,"Plants and Animals",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF"
"6270-1","Forbidden Island",1989,190,148,"Pirates","Pirates I",NA,13916,NA,1,1,"2566","Plant, Palm Tree Top",28,"Plants and Animals",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF"
"6270-1","Forbidden Island",1989,190,148,"Pirates","Pirates I",NA,26007,NA,2,2,"2423","Plant, Leaves 4 x 3",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"6270-1","Forbidden Island",1989,190,148,"Pirates","Pirates I",NA,26007,NA,11,11,"2518","Plant, Palm Leaf Large 10 x 5",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"6270-1","Forbidden Island",1989,190,148,"Pirates","Pirates I",NA,26007,NA,5,5,"2536","Plant, Tree Palm Trunk [Undetermined Type]",28,"Plants and Animals",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF"
"6270-1","Forbidden Island",1989,190,148,"Pirates","Pirates I",NA,26007,NA,1,1,"2546p01","Bird - Parrot with Coloured Feathers Print",28,"Plants and Animals",FALSE,4,"Red","#C91A09",FALSE,"#FFFFFF"
"6270-1","Forbidden Island",1989,190,148,"Pirates","Pirates I",NA,26007,NA,1,1,"2547","Shark Body",28,"Plants and Animals",FALSE,8,"Dark Gray","#6D6E5C",FALSE,"#FFFFFF"
"6270-1","Forbidden Island",1989,190,148,"Pirates","Pirates I",NA,26007,NA,1,1,"2548","Shark Head",28,"Plants and Animals",FALSE,8,"Dark Gray","#6D6E5C",FALSE,"#FFFFFF"
"6270-1","Forbidden Island",1989,190,148,"Pirates","Pirates I",NA,26007,NA,1,1,"2550c01","Monkey [Complete Assembly]",28,"Plants and Animals",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF"
"6270-1","Forbidden Island",1989,190,148,"Pirates","Pirates I",NA,26007,NA,1,1,"2563","Plant, Palm Tree Base",28,"Plants and Animals",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF"
"6270-1","Forbidden Island",1989,190,148,"Pirates","Pirates I",NA,26007,NA,1,1,"2566","Plant, Palm Tree Top",28,"Plants and Animals",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF"
"6270-1","Forbidden Island",1989,190,148,"Pirates","Pirates I",NA,26007,NA,1,1,"2566","Plant, Palm Tree Top",28,"Plants and Animals",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF"
"6270-1","Forbidden Island",1989,190,148,"Pirates","Pirates I",NA,30123,NA,2,2,"2423","Plant, Leaves 4 x 3",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
