"part_num","name","part_cat_id"
"973pr9910c01","Torso Jawa with Dark Brown Crossed Belts with Pouches and Torn Cloth Print / Reddish Brown Arms / Dark Brown Hands",60
"973pr9911c01","Torso Jawa with Dark Brown Crossed Belts with Pouches Print / Reddish Brown Arms / Dark Brown Hands",60
"973pr9912c01","Minifig Torso Suit, Jacket, Lime Vest, Bow Tie",60
"973pr9913c01","Minifig Torso Western Shirt Cowboy Red Bandana, Ruffles, Cowhide",60
"973pr9914c01","Torso Atlantean Armor Elaborate with Metallic Gold Plates and Dark Green Belt Pattern / Pearl Gold Arms / Light Flesh Hands",60
"973pr9915c01","Minifig Torso Cactus Shirt, Green Vertical Stripes, Cactus Suit Arms",60
"973pr9917c01","Torso Scuba Suit with Utility Belt with 2 Pouches, Yellow Neck and Shoulders Pattern / Yellow Arms / Black Hands",60
"973pr9918c01","Minifig Torso Jacket with Pockets and Gold Necklace with Skull Pendant Pattern / Dark Purple Arms / Black Hands",60
"973pr9919c01","Minifig Torso with Metal Panels, Red and White Wires Print, Dark Red Left Arm and Hand, and Pearl Gold Right Arm and Hand with Mechanical Print (C-3PO)",60
"973pr9920c01","Torso Robe with Sand Blue Trim and Mud Splotches - Dark Blue Arms - Yellow Hands",60
"973pr9921c01","Minifig Torso Flash Movie Lightning Bolt Suit",60
"973pr9922c00","Minifig Torso Scuba Vest, Utility Belt, Tentacles, Ninjago",60
"973pr9923c01","Minifig Torso with Red White vest and Gorilla Fur print",60
"973pr9924c01","Torso Ninjago Skeleton Ribs Gray and Dark Blue Waist Sash Pattern and Gray Muscles Outline on Back / Black Arms / Black Hands",60
"973pr9925c01","Torso Robe over Dark Blue Shirt Print / Sand Blue Arms / Yellow Hands",60
"973pr9926c01","Torso with Scuba Suit Utility Belt, Pouches",60
"973pr9927c01","Torso Nexo Knights Armour, Orange emblem with Lion",60
"973pr9928c01","Torso Police Jacket with Badge, Zippers Print",60
"973pr9929c01","Torso Jacket with Leather Pouch, Prisoner Shirt Underneath, Belt",60
"973pr9930c01","Torso Police Flight Suit, Name tag, Badge",60
"973pr9931c01","Torso Prisoner with Fur Jacket, Prisoner Shirt Underneath,",60
"973pr9932c01","Torso Police Security with Bulletproof Vest, Radio, ID Tag",60
"973pr9933c01","Torso empty",60
"973pr9934c01","Torso Empty",60
"973pr9935c01","Torso Unkar's Brute with Vest, dirty shirt and hoody print",60
"973pr9936c01","Torso A-Wing Pilot Flight Suit with Dark Tan hands",60
"973pr9937c01","Torso Town Jacket with Pockets and White Flaps on Shoulders Pattern / White Arms / Dark Bluish Gray Hands",60
"973pr9938c01","Torso Plaid Flannel Shirt Female over White T-Shirt Pattern / White Arms / Yellow Hands",60
"973pr9939c01","Torso with Jacket Bodywarmer with Zippers and Pockets print",60
"973pr9940c01","Torso with Race Jacket and Checker Flag print, Dark Bluish Gray Hands",60
"973pr9941c01","Torso Nexo Knight Armor with Chain print",60
"973pr9942c01","Torso Zane with Clockwork print",60
"973pr9943c00","Torso with Coat, Bandana and Belt Print",60
"973pr9944c01","Torso Sailor - Dark Blue Uniform with White Scarf Print - Dark Blue Arms - Yellow Hands",60
"973pr9945c11","Torso Female - Green Top with Scoop Neck and White 'J' Print - Yellow Arms - Yellow Hands",60
"973pr9946c01","Torso Vest with Fringe over Orange Top with Pink and Lime Swirl Print, Bright Light Orange Arms, Yellow Hands",60
"973pr9947c01","Torso Bare Chest with Body Lines and White Boxing Belt Print - Yellow Arms - Red Boxing Gloves",60
"973pr9948c01","Torso Pixelated Reddish Brown and Dark Brown Vest over White Shirt and Black Strap Pattern / White Arms / Light Flesh Hands",60
"973pr9949c01","Torso Pixelated Bright Light Blue and White Space Suit Pattern / White Arms / Sand Blue Hands",60
"973pr9950c01","Torso Pixelated Orange, Yellow and Silver Armor Pattern / Dark Bluish Arms / Orange Hands",60
"973pr9951c01","Torso Female with Dual Side Print - Shirt with Gray Splotches - Dark Blue Wrapped Shirt - Ratchet on Back Pattern - Yellow Arms with Whire Short Sleeves - Dark Bluish Gray Hands",60
"973pr9952c01","Torso with Black, Gray and Dark Tan Lines and Tan Dirt Stains Print - White Arms - White Hands",60
"973pr9953c01","Torso Dual Side SW Jacket Print - Medium Dark Flesh Arms - Light Flesh Hands",60
"973pr9954c01","Torso Caveman Print - Chest Hair and Animal Skin Top with Bone and 2 Stitches - Yellow Arms - Yellow Hands",60
"973pr9955c01","Torso Dual Side Cavewoman Print - Dark Orange Animal Skin Top - Black and Silver Amulet on Front - Yellow Arms - Yellow Hands",60
"973pr9956c01","Torso Ninjago Robe with gray string buttons, Red Flower on back print",60
"973pr9957c01","Torso Ninjago Robe, Belt with Radio and Black Emblem Print, with White Arms and Black Hands",60
"973pr9958c01","Torso Dual Side Print - Ninjago Robe with Gray Diamond Lines - Black Arms with Gray Diamond Lines and Green Cuffs  - Black Hands  TLNM",60
"973pr9959c01","Minifig Torso Ninjago Robe with Asian Characters Belt with Pockets",60
"973pr9961c01","Minifig torso Dark Bluish Gray Robe, Asian Characters",60
"973pr9962c01","Torso Ancient Egyptian Gold Collar with Scarab and Blue Jewel - Dark Blue Belt Print - Light Flesh Arms - Light Flesh Hands",60
"973pr9963c01","Torso - Ninjago Black Robe over Silver Armor with Gold Earth Emblems Print - Black Arms - Black Hands",60
"973pr9964c01","Torso with SW Robe, Necklace, and Belts over Dark Bluish Gray Tunic Print - Dark Brown Arms - Light Flesh Hands - Lor San Tekka",60
"973pr9965c01","Torso - Tuxedo Jacket with Tiger Stripes and Black Bow Tie Print - Bright Light Orange Arms with Tiger Stripes Print - Light Flesh Hands (Batman)",60
"973pr9966c01","Torso - Muscles Outline with Animal Print Top and Stone Batman Logo Pendant Print - Light Flesh Upper Arms with Fur Cuffs - Light Flesh Hands",60
"973pr9967c01","Torso Ninjago Female Robe with Gold Clasps, Bird, Dark Red Sash and Emblem and Wings on Back Print - Dark Red Arms - Black Hands",60
"973pr9968c01","Minifig Torso with Olive Green, Orange and Silver Mechanical Pack and Body Armor Print, Sand Green Right Arm, Orange Left Arm, Black Hands",60
"973pr9969c01","Hips and Legs with Sand Green and Silver Mechanical Panels and Boots and Dark Red Sash Pattern",60
"973pr9970c34","Torso Ninjago Metallic Silver Armor with Clock and Large Red Snake with White Fangs on Back Pattern / Red Arms / Dark Bluish Gray Hands",60
"973pr9971c01","Torso Ninjago Metallic Silver Armor with 2 Large Red Snakes with White Fangs and Clock Pattern / Peark Dark Gray Arms / Dark Bluish Gray Hands",60
"973pr9972c01","Torso Ninjago Armor with Red Straps and Utility Belt with Fire Power Emblem Pattern / Black Arms / Black Hands",60
"973pr9973c01","Torso Ninjago Robe Gold Ghost Emblem, Dark Bluish Gray Sash, Asian Character and Wings on Back Pattern / Dark Bluish Gray Arms / Black Hands",60
"973pr9974c01","Torso Ninjago Robe with Medium Lavender Trim and Animal Drawing Pinned to Back - Dark Purple Arms - Black Hands",60
"973pr9975c01","Torso Ninjago Robe with Brown Rope, Gold Medallion - Trans-Black Arms with Flames Pattern - Orange Hands",60
"973pr9976c01","Torso Ninjago Red Armor with Lime Swirl Medallion Front, Belts on Back - Black Arms - Red Hands",60
"973pr9977c01","Torso Bare Chest with Muscles Outline, Scars, Dark Green Belt on Front and Back Pattern / Orange Arms / Reddish Brown Right Hand / Pearl Dark Gray Left Hook",60
"973pr9978c01","Minifig Torso Ninjago Robe with Gold Clasps, Jay Power Symbol, Blue Sash and Emblem and Wings on Back Print, Blue Arms, Black Hands",60
"973pr9979c01","Torso with Dual Side Print - Ninjago Robe with Tattered Yellowish Green Collar over Dark Blue Undershirt on Front - Creature in Circle on Back  - Dark Blue Arms - Black Hands",60
"973pr9980c01","Torso Town Prisoner with Dual Side Dark Bluish Gray Stripes Print - Open Shirt with '706' over Mechanical Body on Front - Black Shoulder Blade Lines on Back - White Arms - Black Hands",60
"973pr9981c01","Torso Dual Side Print - SW First Order General Uniform with Black Arms - Right Plain - Left with Red Stripes and Silver Dots - Black Hands",60
"973pr9982c01","Torso Dual Side Ninjago Robe with Dark Red Belt Print - Ninja Skull with Crossed Swords and Chest Hair on Front - Orange Left and Yellow Right Arms - Dark Brown Hands - Sqiffy",60
"973pr9983c01","Torso with Dual Side Print - SW Rebel A-wing Pilot with Dark Bluish Gray Vest and White Belt - Black Panel on Front - Red Arms - White Hands",60
"973pr9984c01","Torso Dual Side Print with Prisoner Number 86753 - White Arms - Yellow Right Hand - Reddish Brown Left Hand",60
"973pr9985c01","Torso with Dual Side Imperial Officer 9 Print - White Arms - Dark Azure Hands (Admiral Thrawn)",60
"973pr9986c01","Torso Dual Side Print - Ninjago Robe - Front with Gold Clasps, Zane Power Symbol, and Knotted White Sash - Back with Sash and Emblem in Circle with Wings - White Arms - Black Hands",60
"973pr9987c01","Torso Dual Side Print - Brown Belt and White Suspenders over SW Open Jacket and Gray Undershirt on Front - Suspenders and Belt on Back - Yellow Arms - Flesh Hands",60
"973pr9988c01","Torso Dual Side Print - Batman Muscles Outline on Front - Belt with 6 White Squares on Front and Reverse - Medium Lavender Arms with White Squares Print - White Hands",60
"973pr9989c01","Torso Female Leather Jacket over White Striped Shirt",60
"973pr9990c01","Black Kai - Skybound dragon torso",60
"973pr9991","Torso Dual Side Print - Yellowish Green Collar and Dark Blue Strap -Front Gray Undershirt - Back Creature in Circle  - Dark Blue Arms - Black Hands",60
"973pr9992","Torso Ninjago Green Armor with Belts, Ninja Skull with Crossed Swords and Scabbards Print - Orange Arms - Dark Brown Hands",60
"973pr9994c12","Torso - A-Wing Pilot (75175-1)",60
"973pr9995","Torso Dual-Sided Female Tank Top showing White Neck with Red Vampire Bite Print - White Arms - White Hands",60
"973pr9996","Minifig Torso Dual Sided with Ninjago Scales and Shoulder Armor - Green Belly and Crossed Swords on Front Print - Lime Arm Right - Orange Arm Left - Dark Brown Hands",60
"973pr9997","Torso Assembly with Dark Purple Breastplate and Belt Print - Red Arms - Dark Purple Hands (Magneto from 76073-1)",60
"973pr9999c01","The Penguin - From Lego Batman Movie Minifig Torso",60
"973pr9999c02","Torso Worn Classic Space Logo Print, Blue Left Arm and Hand, Pearl Dark Gray Mechanical Right Arm",60
"973prc","Minifig Torso with SW Blast Armor (Uncolored Plates) Print",60
"973prc01","Torso with Batman logo and Body Lines Print - Light Bluish Gray Arms - Dark Purple Boxing Gloves",60
"973prd","Minifig Torso with SW Leia Hoth Jacket Print",60
"973pre","Minifig Torso with SW Scout Trooper Bluish Grey Print",60
"973prf","Minifig Torso SW Tank Top Print",60
"973prg","Minifig Torso SW Belt Pockets and Necklace Blissl Flute Print",60
"973prh","Torso SW Neimoidian Viceroy Print",60
"973pry","Minifig Torso w/ SW Loose Dress Light Grey Folds Print",60
"973ps0","Torso SW Rebel A-wing Pilot Print",60
"973ps2","Torso SW Jedi Robe, Waist Sash Print",60
"973ps2c01","Torso SW Jedi Robe, Waist Sash Print / Black Arms / Yellow Hands",60
"973ps2c02","Torso SW Jedi Robe, Waist Sash Print / Black Arms / Yellow Hand Left / Black Hand Right",60
"973ps3","Torso SW Wrap-Around Tunic and Utility Belt Print",60
"973ps3c01","Torso SW Wrap-Around Tunic and Utility Belt Print / White Arms / Yellow Hands",60
"973ps4","Torso SW Shirt Open Collar, No Vest, Yellow Chest Print (Han Solo)",60
"973ps4c01","Torso SW Shirt Open Collar, No Vest, Yellow Chest Print (Han Solo) / White Arms / Yellow Hands",60
"973ps5","Torso SW Vest and White Shirt Print (Han Solo)",60
"973ps5c01","Torso SW Vest and White Shirt Print (Han Solo) / Tan Arms / Yellow Hands",60
"973ps6","Torso SW Old Obi-Wan Yellow Neck Print",60
"973ps6c01","Torso SW Old Obi-Wan Yellow Neck Print / Tan Arms / Yellow Hands",60
"973ps7","Torso SW Darth Vader Print",60
"973ps7c01","Torso SW Darth Vader Print / Black Arms / Black Hands",60
"973psa","Torso SW Rebel Mechanic Print",60
"973psac01","Torso SW Rebel Mechanic Print / Tan Arms / Yellow Hands",60
"973psb","Minifig Torso with SW Blast Armor (Green Plates) Grey Print",60
"973psc","Torso SW Pocket-Vest and Techno-Buckle Print (Lobot)",60
"973pscc01","Torso SW Pocket-Vest and Techno-Buckle Print (Lobot) / Tan Arms / Yellow Hands",60
"973pse","Torso SW Armor Scout Trooper Print (Dark Gray Accents)",60
"973psec01","Torso SW Armor Scout Trooper Print (Dark Gray Accents) / White Arms / Black Hands",60
"973psf","Minifig Torso with SW Tunic and Belt Print",60
"973psh","Minifig Torso with SW Hoth Trooper Print",60
"973psj","Minifig Torso with SW Blast Armor (Silver Plates) Print",60
"973psk","Torso SW Armor Stormtrooper Print",60
"973psm","Torso SW Camouflage Smock Print (Endor)",60
"973psmc01","Torso SW Camouflage Smock Print (Endor) / Black Arms / One Yellow and One Black Hand",60
"973psn","Torso SW Imperial Shuttle Pilot Print",60
"973psnc01","Torso SW Imperial Shuttle Pilot Print / Black Arms / Yellow Hands",60
"973psq","Torso SW Imperial Officer 1 Print",60
"973psqc01","Torso SW Imperial Officer 1 Print / Dark Gray Arms / Yellow Hands",60
"973psr","Minifig Torso with SW Protocol Droid Print",60
"973pss","Minifig Torso with SW Jawa Print",60
"973pst","Minifig Torso with Black Collar and Pockets Print",60
"973psv","Minifig Torso with SW Moisture Farmer Print ben lars",60
"973psx","Minifig Torso with SW Dark Red Robe Print",60
"973psz","Minifig Torso with SW Darth Vader Death Star Print",60
"973pt2","Minifig Torso with Octan Logo Print",60
"973pw1","Minifig Torso with US Cavalry General Print",60
"973pw2","Minifig Torso with US Cavalry Officer Print",60
"973pw3","Minifig Torso with US Cavalry Soldier Print",60
"973pw4","Minifig Torso with Sheriff Print",60
"973pw5","Minifig Torso Western Bandit Blue Undershirt, Green Bow, Gun in Belt Print",60
"973pw6","Minifig Torso Western Bandit Suspenders and Ammunition on Belt Print",60
"973pw7","Minifig Torso with Red Undershirt and Fringe Print",60
"973pw8","Minifig Torso Western Bandit Card Suit Vest and Gold Fob Print",60
"973pw9","Minifig Torso with Brown Vest, Buckle and String Bowtie Print",60
"973pwa","Minifig Torso with Gold Fob and 100 Dollar Bills Print",60
"973pwb","Minifig Torso w/ White/Blue Triangles, Red/White Amulet Print",60
"973pwc","Minifig Torso w/ White/Blue Triangles, Blue/White Amulet Print",60
"973pwd","Minifig Torso with Red on Bottom and Fringe Print",60
"973pwe","Minifig Torso with Necklace and Blue Squares Print",60
"973px101c01","Torso Res-Q Orange Stripes, Radio in Pocket, Back Logo Print / White Arms / Black Hands",60
"973px103c01","Torso Western Indians Triangles, Red/White Amulet Print / Tan Arms / Yellow Hands",60
"973px104c01","Torso Western Indians Triangles, Blue/White Amulet Print / Red Arms / Yellow Hands",60
"973px105c01","Torso Western Indians Necklace and Dark Turquoise Squares Print / Tan Arms / Yellow Hands",60
"973px106c01","Torso Western Indians Red on Bottom and Fringe Print / Tan Arms / Yellow Hands",60
"973px107c01","Torso Western Indians Red and White Armor and White Belt Print / Brown Arms / Yellow Hands",60
"973px111c01","Torso Launch Command Logo, Blue Tie and ID Badge Print / White Arms / Yellow Hands",60
"973px112c01","Torso Launch Command Logo, Zipper and ID Badge Print / Blue Arms / Yellow Hands",60
"973px113c01","Torso Launch Command Logo, Gray Equipment Print / White Arms / White Hands",60
"973px114c01","Torso Castle Knights Kingdom Blue Corset and Necklace Print (Maiden) / Red Arms / Yellow Hands",60
"973px115c01","Torso Castle Knights Kingdom Plate Armor Silver Print / Red Arms / Yellow Hands",60
"973px116c01","Torso Castle Knights Kingdom Plate Armor Gold and Silver Female Print / Black Arms / Yellow Hands",60
"973px117c01","Torso Castle Knights Kingdom Scale Mail with Red Diamond Amulet Print / Black Arms / Yellow Hands",60
"973px117c02","Torso Castle Knights Kingdom Scale Mail with Red Diamond Amulet Print / Red Arms / Yellow Hands",60
"973px118c01","Torso Castle Knights Kingdom Vest, Shield and Lion Head Print / Blue Arms / Yellow Hands",60
"973px119c01","Torso Castle Knights Kingdom Scale Mail Brown Print / Dark Gray Arms / Yellow Hands",60
"973px11c01","Torso Castle Ninja Wrap, Brown Dagger, Silver Star, Silver Zigzags Print / Black Arms / Yellow Hands",60
"973px120c01","Torso Castle Knights Kingdom Bull's Head on Brown Shield Print / Dark Gray Arms / Red Hands",60
"973px121c01","Torso Fire Flame Badge, Red Belt, and Zipper Print / Black Arms / Yellow Hands",60
"973px122c01","Torso Town Bulldozer Logo, Zipper Jacket, Pocket Print (Lorry Driver) / Blue Arms / Yellow Hands",60
"973px123c01","Torso Space UFO Black Stripes and 4 Pips Print / Red Arms / Black Hands",60
"973px124c01","Torso Race Two Stars Jacket Print / White Arms / Yellow Hands",60
"973px125c01","Torso Castle Fright Knights Bat Lord Tunic Print / Black Arms / Yellow Hands",60
"973px127c01","Torso Train Red 2 x 4 Brick Print / White Arms / Yellow Hands",60
"973px128c01","Torso Train Logo Large Red Print / Yellow Arms / Red Hands",60
"973px12c01","Torso Castle Ninja Armor Plate, Red Collar Print (Samurai) / Blue Arms / Yellow Hands",60
"973px130c01","Torso Octan Logo Print / White Arms / Yellow Hands",60
"973px131ac01","Torso TV Logo, Zipper and ID Badge Print - LEGO Logo on Back / Red Arms / Yellow Hands",60
"973px131c01","Torso TV Logo, Zipper and ID Badge Print / Red Arms / Yellow Hands",60
"973px132c01","Torso Space UFO Silver and Gold Circuitry Print / Blue Arms / Black Hands",60
"973px133c01","Torso Space Exploriens Logo, Yellow Accents, Silver Hose Print / Dark Gray Arms / Black Hands",60
"973px135c01","Torso Pirate Imperial Armada Ruffles, White Stripes Gold Medal Print / Green Arms / Yellow Hands",60
"973px136c01","Torso Pirate Imperial Armada Black Belt, Silver Buttons, Necklace Print / Red Arms / Yellow Hands",60
"973px137c01","Torso Castle Knights Kingdom Bull's Head, Studded Armor, Red Collar Print / Black Arms / Yellow Hands",60
"973px138c07","Torso Castle Crusaders Gold Lion Shield Print / Blue Arms / Yellow Hands",60
"973px139c01","Torso Alpha Team Logo, Purple Shirt and 3 Pockets on Belt Print / Black Arms / Light Gray Hands",60
"973px139c02","Torso Alpha Team Logo, Purple Shirt and 3 Pockets on Belt Print / Dark Blue Arms / Light Gray Hands",60
"973px140c01","Torso Arctic Logo Large on Open Collar Pullover Print / Blue Arms / Black Hands",60
"973px143c01","Torso Rock Raiders Overalls and Goggles Print (Axel) / Black Arms / Yellow Hands",60
"973px145c01","Torso SW Layered Shirt, Brown Belt and Padawan Braid Print (Obi-Wan) / Tan Arms / Yellow Hands",60
"973px146c01","Torso Harry Potter Uniform Gryffindor Shield Print / Light Gray Arms / Yellow Hands",60
"973px147c01","Torso Harry Potter Uniform Slytherin Shield Print / Light Gray Arms / Yellow Hands",60
"973px148c01","Torso Harry Potter Professor Snape 4 Gray Buttons Print / Black Arms / Light Gray Hands",60
