"set.id","set.name","year","set.num.parts","theme.id","theme.name","sub.theme.name","sub.sub.theme.name","inventory.id","inv.num.sets","inv.num.parts","total.parts","part.id","part.name","part.category.id","part.category.name","part.is.spare","color.id","color.name","color.hex","color.is.trans","text.color.hex","num.parts","style"
"80102-1","Dragon Dance",2019,621,206,"Seasonal",NA,NA,30083,NA,1,1,"25750pr0003","Minifig Hair Mid-Length Tousled, Top Knot Bun with Red Band and Headband",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Tousled"
"8037-1","Anakin's Y-wing Starfighter",2009,569,165,"Star Wars","Star Wars Clone Wars",NA,9956,NA,1,1,"61183","Minifig Hair Swept Back, Tousled",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Tousled"
"8098-1","Clone Turbo Tank",2010,1141,165,"Star Wars","Star Wars Clone Wars",NA,10712,NA,1,1,"61183","Minifig Hair Swept Back, Tousled",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Tousled"
"8161-1","Grand Prix Race",2008,598,118,"Racers","Speed Racer",NA,1833,NA,1,1,"40233","Minifig Hair Short Tousled",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Tousled"
"8403-1","City House",2010,384,50,"Town",NA,NA,13043,NA,1,1,"62810","Minifig Hair Short, Tousled with Side Part",65,"Minifig Headwear",FALSE,484,"Dark Orange","#A95500",FALSE,"#FFFFFF",1,"Tousled"
"8403-1","City House",2010,384,50,"Town",NA,NA,13043,NA,1,1,"62810","Minifig Hair Short, Tousled with Side Part",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Tousled"
"8404-1","City Public Transport",2010,863,63,"Town","City","Traffic",1624,NA,1,1,"62810","Minifig Hair Short, Tousled with Side Part",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Tousled"
"8404-1","City Public Transport",2010,863,63,"Town","City","Traffic",1624,NA,1,1,"88283","Minifig Hair Mid-Length Tousled with Center Part",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Tousled"
"850449-1","Minifigure Beach Accessory Pack",2012,64,535,"Collectible Minifigures",NA,NA,7856,NA,1,1,"87991","Minifig Hair Tousled with Side Part",65,"Minifig Headwear",FALSE,19,"Tan","#E4CD9E",FALSE,"#000000",1,"Tousled"
"850617-1","City Police Accessory Set",2013,34,61,"Town","City","Police",12799,NA,1,1,"62810","Minifig Hair Short, Tousled with Side Part",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Tousled"
"850682-1","Bilbo Baggins Magnet",2013,3,501,"Gear",NA,NA,8757,NA,1,1,"10048","Minifig Hair Tousled",65,"Minifig Headwear",FALSE,84,"Medium Dark Flesh","#CC702A",FALSE,"#FFFFFF",1,"Tousled"
"850791-1","Minifigure Birthday Set",2013,28,301,"Other",NA,NA,10357,NA,1,1,"62810","Minifig Hair Short, Tousled with Side Part",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Tousled"
"850939-1","Santa Set",2014,27,227,"Seasonal","Christmas",NA,8488,NA,1,1,"62810","Minifig Hair Short, Tousled with Side Part",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Tousled"
"851342-1","Ninja Army Building Set",2015,37,435,"Ninjago",NA,NA,17181,NA,1,1,"15705","Minifig Hair Spiked and Tousled",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Tousled"
"851342-1","Ninja Army Building Set",2015,37,435,"Ninjago",NA,NA,17181,NA,1,1,"62810","Minifig Hair Short, Tousled with Side Part",65,"Minifig Headwear",FALSE,484,"Dark Orange","#A95500",FALSE,"#FFFFFF",1,"Tousled"
"852551-1","Magnet Set Darth Maul 2009",2009,24,501,"Gear",NA,NA,15864,NA,1,1,"40233","Minifig Hair Short Tousled",65,"Minifig Headwear",FALSE,28,"Dark Tan","#958A73",FALSE,"#FFFFFF",1,"Tousled"
"852942-1","Prince of Persia Magnet Set",2010,23,501,"Gear",NA,NA,8223,NA,1,1,"88283","Minifig Hair Mid-Length Tousled with Center Part",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Tousled"
"852982-1","Harry Potter Magnet Set",2010,20,501,"Gear",NA,NA,26543,NA,1,1,"40233","Minifig Hair Short Tousled",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Tousled"
"852983-1","Harry Potter Magnet Set",2010,19,501,"Gear",NA,NA,26542,NA,1,1,"40233","Minifig Hair Short Tousled",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Tousled"
"852983-1","Harry Potter Magnet Set",2010,19,501,"Gear",NA,NA,26542,NA,1,1,"88283","Minifig Hair Mid-Length Tousled with Center Part",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Tousled"
"852996-1","Lego Club Max",2010,4,535,"Collectible Minifigures",NA,NA,4649,NA,1,1,"87991","Minifig Hair Tousled with Side Part",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Tousled"
"852998-1","Birthday Party Kit",2010,4,501,"Gear",NA,NA,26211,NA,1,1,"87991","Minifig Hair Tousled with Side Part",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Tousled"
"853037-1","Star Wars Magnet Set",2010,20,501,"Gear",NA,NA,8403,NA,1,1,"61183","Minifig Hair Swept Back, Tousled",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Tousled"
"853195-1","Calendar, Brick Calendar - Days and Months in English",2011,120,501,"Gear",NA,NA,918,NA,1,1,"87991","Minifig Hair Tousled with Side Part",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Tousled"
"853301-1","Alien Conquest Battle Pack",2011,27,127,"Space","Alien Conquest",NA,2852,NA,1,1,"62810","Minifig Hair Short, Tousled with Side Part",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Tousled"
"853758-1","Jay's Kendo Training Pod",2018,29,435,"Ninjago",NA,NA,21879,NA,1,1,"25412","Minifig Hair Tousled and Sticking Out on Both Sides",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Tousled"
"853759-1","Cole's Kendo Training Pod",2018,30,435,"Ninjago",NA,NA,21878,NA,1,1,"25750pr0001","Minifig Hair Mid-Length Tousled, Top Knot Bun with Dark Brown Band and Headband",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Tousled"
"853899-1","Lloyd's Kendo Training Pod",2019,24,435,"Ninjago",NA,NA,31157,NA,1,1,"25409","Minifig Hair Tousled Mid-Length with Side Part",65,"Minifig Headwear",FALSE,19,"Tan","#E4CD9E",FALSE,"#000000",1,"Tousled"
"8631-1","Mission 1: Jetpack Pursuit",2008,87,302,"Agents",NA,NA,12399,NA,1,1,"62810","Minifig Hair Short, Tousled with Side Part",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Tousled"
"8633-1","Mission 4: Speedboat Rescue",2008,339,302,"Agents",NA,NA,14080,NA,1,1,"62810","Minifig Hair Short, Tousled with Side Part",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Tousled"
"8634-1","Mission 5: Turbocar Chase",2008,495,302,"Agents",NA,NA,15860,NA,1,1,"62810","Minifig Hair Short, Tousled with Side Part",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Tousled"
"8635-1","Mission 6: Mobile Command Center",2008,1153,302,"Agents",NA,NA,10250,NA,1,1,"62810","Minifig Hair Short, Tousled with Side Part",65,"Minifig Headwear",FALSE,484,"Dark Orange","#A95500",FALSE,"#FFFFFF",1,"Tousled"
"8635-1","Mission 6: Mobile Command Center",2008,1153,302,"Agents",NA,NA,10250,NA,1,1,"62810","Minifig Hair Short, Tousled with Side Part",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Tousled"
"8637-1","Mission 8: Volcano Base",2008,714,302,"Agents",NA,NA,5651,NA,1,1,"62810","Minifig Hair Short, Tousled with Side Part",65,"Minifig Headwear",FALSE,484,"Dark Orange","#A95500",FALSE,"#FFFFFF",1,"Tousled"
"891609-1","Kai",2016,13,435,"Ninjago",NA,NA,23461,NA,1,1,"15705","Minifig Hair Spiked and Tousled",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Tousled"
"891611-1","Cole",2016,16,435,"Ninjago",NA,NA,2973,NA,1,1,"87991","Minifig Hair Tousled with Side Part",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Tousled"
"891615-1","Jay",2016,14,435,"Ninjago",NA,NA,1015,NA,1,1,"62810","Minifig Hair Short, Tousled with Side Part",65,"Minifig Headwear",FALSE,484,"Dark Orange","#A95500",FALSE,"#FFFFFF",1,"Tousled"
"891618-1","Ronin",2016,15,435,"Ninjago",NA,NA,14012,NA,1,1,"88283","Minifig Hair Mid-Length Tousled with Center Part",65,"Minifig Headwear",FALSE,484,"Dark Orange","#A95500",FALSE,"#FFFFFF",1,"Tousled"
"891721-1","Jay",2017,11,435,"Ninjago",NA,NA,23464,NA,1,1,"62810","Minifig Hair Short, Tousled with Side Part",65,"Minifig Headwear",FALSE,484,"Dark Orange","#A95500",FALSE,"#FFFFFF",1,"Tousled"
"891722-1","Cole",2017,14,435,"Ninjago",NA,NA,23480,NA,1,1,"87991","Minifig Hair Tousled with Side Part",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Tousled"
"891723-1","Kai",2017,11,435,"Ninjago",NA,NA,23481,NA,1,1,"15705","Minifig Hair Spiked and Tousled",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Tousled"
"891725-1","Lloyd",2017,8,435,"Ninjago",NA,NA,20385,NA,1,1,"61183","Minifig Hair Swept Back, Tousled",65,"Minifig Headwear",FALSE,19,"Tan","#E4CD9E",FALSE,"#000000",1,"Tousled"
"891833-1","Jay",2018,13,435,"Ninjago",NA,NA,23369,NA,1,1,"25412","Minifig Hair Tousled and Sticking Out on Both Sides",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Tousled"
"891834-1","Spinjitzu Lloyd",2018,8,435,"Ninjago",NA,NA,25530,NA,1,1,"25409","Minifig Hair Tousled Mid-Length with Side Part",65,"Minifig Headwear",FALSE,19,"Tan","#E4CD9E",FALSE,"#000000",1,"Tousled"
"891945-1","Young Wu",2018,10,435,"Ninjago",NA,NA,31047,NA,2,2,"25750pr0002","Minifig Hair Mid-Length Tousled, Top Knot Bun with Pearl Gold Band and Headband",65,"Minifig Headwear",FALSE,15,"White","#FFFFFF",FALSE,"#000000",2,"Tousled"
"8962-1","Crystal King",2009,169,439,"Power Miners",NA,NA,2792,NA,1,1,"62810","Minifig Hair Short, Tousled with Side Part",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Tousled"
"8968-1","River Heist",2009,202,302,"Agents",NA,NA,1002,NA,1,1,"62810","Minifig Hair Short, Tousled with Side Part",65,"Minifig Headwear",FALSE,484,"Dark Orange","#A95500",FALSE,"#FFFFFF",1,"Tousled"
"8969-1","4-Wheeling Pursuit",2009,319,302,"Agents",NA,NA,6630,NA,1,1,"62810","Minifig Hair Short, Tousled with Side Part",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Tousled"
"8970-1","Robo Attack",2009,412,302,"Agents",NA,NA,3235,NA,1,1,"62810","Minifig Hair Short, Tousled with Side Part",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Tousled"
"8970-1","Robo Attack",2009,412,302,"Agents",NA,NA,3235,NA,1,1,"62810","Minifig Hair Short, Tousled with Side Part",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Tousled"
"8971-1","Aerial Defense Unit",2009,727,302,"Agents",NA,NA,11259,NA,1,1,"62810","Minifig Hair Short, Tousled with Side Part",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Tousled"
"911839-1","Obi-Wan Kenobi",2018,6,178,"Star Wars","Minifig Pack",NA,26988,NA,1,1,"88283","Minifig Hair Mid-Length Tousled with Center Part",65,"Minifig Headwear",FALSE,484,"Dark Orange","#A95500",FALSE,"#FFFFFF",1,"Tousled"
"911943-1","Luke Skywalker",2019,6,169,"Star Wars","Star Wars Episode 4/5/6",NA,30938,NA,1,1,"92746","Minifig Hair Tousled and Layered",65,"Minifig Headwear",FALSE,19,"Tan","#E4CD9E",FALSE,"#000000",1,"Tousled"
"9314-1","Rescue Service Set",2010,1493,533,"Educational and Dacta","Town",NA,1929,NA,1,1,"62810","Minifig Hair Short, Tousled with Side Part",65,"Minifig Headwear",FALSE,484,"Dark Orange","#A95500",FALSE,"#FFFFFF",1,"Tousled"
"9335-1","Space & Airport Set",2010,1182,533,"Educational and Dacta","Town",NA,8556,NA,1,1,"62810","Minifig Hair Short, Tousled with Side Part",65,"Minifig Headwear",FALSE,484,"Dark Orange","#A95500",FALSE,"#FFFFFF",1,"Tousled"
"9338-1","LEGO SERIOUS Play mini-kit",2011,57,507,"Educational and Dacta",NA,NA,12681,NA,1,1,"62810","Minifig Hair Short, Tousled with Side Part",65,"Minifig Headwear",FALSE,484,"Dark Orange","#A95500",FALSE,"#FFFFFF",1,"Tousled"
"9348-1","Community Minifigures",2011,264,533,"Educational and Dacta","Town",NA,7649,NA,1,1,"62810","Minifig Hair Short, Tousled with Side Part",65,"Minifig Headwear",FALSE,484,"Dark Orange","#A95500",FALSE,"#FFFFFF",1,"Tousled"
"9349-1","Fairytale and Historic Minifigures",2011,232,507,"Educational and Dacta",NA,NA,2154,NA,1,1,"62810","Minifig Hair Short, Tousled with Side Part",65,"Minifig Headwear",FALSE,484,"Dark Orange","#A95500",FALSE,"#FFFFFF",1,"Tousled"
"9389-1","Community Starter Set",2012,1903,507,"Educational and Dacta",NA,NA,15743,NA,1,1,"62810","Minifig Hair Short, Tousled with Side Part",65,"Minifig Headwear",FALSE,484,"Dark Orange","#A95500",FALSE,"#FFFFFF",1,"Tousled"
"9389-1","Community Starter Set",2012,1903,507,"Educational and Dacta",NA,NA,15743,NA,1,1,"62810","Minifig Hair Short, Tousled with Side Part",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Tousled"
"9389-1","Community Starter Set",2012,1903,507,"Educational and Dacta",NA,NA,15743,NA,1,1,"88283","Minifig Hair Mid-Length Tousled with Center Part",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Tousled"
"9494-1","Anakin's Jedi Interceptor",2012,299,168,"Star Wars","Star Wars Episode 3",NA,8302,NA,1,1,"61183","Minifig Hair Swept Back, Tousled",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Tousled"
"9515-1","Malevolence",2012,1098,165,"Star Wars","Star Wars Clone Wars",NA,15507,NA,1,1,"61183","Minifig Hair Swept Back, Tousled",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Tousled"
"9526-1","Palpatine’s Arrest",2012,646,168,"Star Wars","Star Wars Episode 3",NA,1393,NA,1,1,"61183","Minifig Hair Swept Back, Tousled",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Tousled"
"9664-1","FIRST LEGO League Challenge 2013 - Nature's Fury",2013,1995,398,"FIRST LEGO League",NA,NA,6213,NA,1,1,"62810","Minifig Hair Short, Tousled with Side Part",65,"Minifig Headwear",FALSE,484,"Dark Orange","#A95500",FALSE,"#FFFFFF",1,"Tousled"
"9696-1","FIRST LEGO League Challenge 2010 - Body Forward v46",2010,1515,398,"FIRST LEGO League",NA,NA,11655,NA,1,1,"62810","Minifig Hair Short, Tousled with Side Part",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Tousled"
"9698-1","FIRST LEGO League Challenge 2009 - Smart Move",2009,1310,398,"FIRST LEGO League",NA,NA,11177,NA,1,1,"62810","Minifig Hair Short, Tousled with Side Part",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Tousled"
"9699-1","FIRST LEGO League Challenge 2008 - Climate Connections",2008,834,398,"FIRST LEGO League",NA,NA,820,NA,1,1,"40233","Minifig Hair Short Tousled",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Tousled"
"9780241198070-1","City: Police Mission",2015,12,497,"Books",NA,NA,28076,NA,1,1,"62810","Minifig Hair Short, Tousled with Side Part",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Tousled"
"9780723291251-1","City: Gold Egg Adventure",2014,12,497,"Books",NA,NA,28077,NA,1,1,"62810","Minifig Hair Short, Tousled with Side Part",65,"Minifig Headwear",FALSE,484,"Dark Orange","#A95500",FALSE,"#FFFFFF",1,"Tousled"
"9781405283236-1","Ninjago - The Djinn Menace",2018,12,497,"Books",NA,NA,27914,NA,1,1,"15705","Minifig Hair Spiked and Tousled",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Tousled"
"9781409308867-1","City: Police Chase",2011,8,497,"Books",NA,NA,28070,NA,1,1,"62810","Minifig Hair Short, Tousled with Side Part",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Tousled"
"Alpharetta-1","LEGO Store Grand Opening Exclusive Set, North Point Mall, Alpharetta, GA",2012,15,408,"LEGO Brand Store",NA,NA,11479,NA,1,1,"62810","Minifig Hair Short, Tousled with Side Part",65,"Minifig Headwear",FALSE,484,"Dark Orange","#A95500",FALSE,"#FFFFFF",1,"Tousled"
"Beachwood-1","LEGO Store Grand Opening Exclusive Set, Beachwood Place, Beachwood, OH",2011,12,408,"LEGO Brand Store",NA,NA,4411,NA,1,1,"62810","Minifig Hair Short, Tousled with Side Part",65,"Minifig Headwear",FALSE,484,"Dark Orange","#A95500",FALSE,"#FFFFFF",1,"Tousled"
"CELEB2017-1","Detention Block Rescue (Star Wars Celebration 2017 Exclusive Set)",2017,220,169,"Star Wars","Star Wars Episode 4/5/6",NA,19275,NA,1,1,"92746","Minifig Hair Tousled and Layered",65,"Minifig Headwear",FALSE,19,"Tan","#E4CD9E",FALSE,"#000000",1,"Tousled"
"comcon009-1","Collectible Display Set 6 - San Diego Comic-Con 2009 Exclusive",2009,17,165,"Star Wars","Star Wars Clone Wars",NA,13596,NA,1,1,"61183","Minifig Hair Swept Back, Tousled",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Tousled"
"comcon013-1","Super Heroes Unite - Green Lantern - San Diego Comic-Con 2011 Exclusive",2011,4,486,"Super Heroes","Justice League",NA,16188,NA,1,1,"62810","Minifig Hair Short, Tousled with Side Part",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Tousled"
"comcon016-1","Super Heroes Unite - Green Lantern - New York Comic-Con 2011 Exclusive",2011,4,486,"Super Heroes","Justice League",NA,11707,NA,1,1,"62810","Minifig Hair Short, Tousled with Side Part",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Tousled"
"comcon022-1","Super Heroes Unite - Bizarro - San Diego Comic-Con 2012 Exclusive",2012,3,486,"Super Heroes","Justice League",NA,1487,NA,1,1,"62810","Minifig Hair Short, Tousled with Side Part",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Tousled"
"comcon024-1","Luke Skywalker's Landspeeder - Mini - New York Comic-Con 2012 Exclusive",2012,110,169,"Star Wars","Star Wars Episode 4/5/6",NA,10778,NA,1,1,"92746","Minifig Hair Tousled and Layered",65,"Minifig Headwear",FALSE,19,"Tan","#E4CD9E",FALSE,"#000000",1,"Tousled"
"comcon033-1","Micro Scale Bag End - San Diego Comic-Con 2013 Exclusive",2013,130,563,"The Hobbit and Lord of the Rings","The Hobbit","An Unexpected Journey",7915,NA,1,1,"10048","Minifig Hair Tousled",65,"Minifig Headwear",FALSE,84,"Medium Dark Flesh","#CC702A",FALSE,"#FFFFFF",1,"Tousled"
"Elizabeth-1","LEGO Store Grand Opening Exclusive Set, Jersey Gardens, Elizabeth, NJ",2012,15,408,"LEGO Brand Store",NA,NA,8098,NA,1,1,"62810","Minifig Hair Short, Tousled with Side Part",65,"Minifig Headwear",FALSE,484,"Dark Orange","#A95500",FALSE,"#FFFFFF",1,"Tousled"
"Houston-3","LEGO Store Grand Opening Exclusive Set, The Woodlands Mall, Houston, TX",2012,15,408,"LEGO Brand Store",NA,NA,8847,NA,1,1,"62810","Minifig Hair Short, Tousled with Side Part",65,"Minifig Headwear",FALSE,484,"Dark Orange","#A95500",FALSE,"#FFFFFF",1,"Tousled"
"HPG01-1","Harry Potter Gallery 1 - Potter L. Malfoy Lockhart Madame Hooch",2002,20,246,"Harry Potter",NA,NA,11255,NA,1,1,"40233","Minifig Hair Short Tousled",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Tousled"
"HPG04-1","Harry Potter Gallery 4 - Tom Riddle McGonagall Dobby Goyle Hermione",2002,23,246,"Harry Potter",NA,NA,10952,NA,1,1,"40233","Minifig Hair Short Tousled",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Tousled"
"Indianapolis-1","LEGO Store Grand Opening Exclusive Set, Castleton Square, Indianapolis, IN",2011,10,408,"LEGO Brand Store",NA,NA,5886,NA,1,1,"62810","Minifig Hair Short, Tousled with Side Part",65,"Minifig Headwear",FALSE,484,"Dark Orange","#A95500",FALSE,"#FFFFFF",1,"Tousled"
"Leeds-1","LEGO Store Grand Opening Exclusive Set, Leeds, UK",2013,16,408,"LEGO Brand Store",NA,NA,7090,NA,1,1,"88283","Minifig Hair Mid-Length Tousled with Center Part",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Tousled"
"Liverpool-1","LEGO Store Grand Opening Exclusive Set Liverpool UK",2011,12,408,"LEGO Brand Store",NA,NA,8239,NA,1,1,"40233","Minifig Hair Short Tousled",65,"Minifig Headwear",FALSE,28,"Dark Tan","#958A73",FALSE,"#FFFFFF",1,"Tousled"
"Liverpool-1","LEGO Store Grand Opening Exclusive Set Liverpool UK",2011,12,408,"LEGO Brand Store",NA,NA,8239,NA,1,1,"62810","Minifig Hair Short, Tousled with Side Part",65,"Minifig Headwear",FALSE,484,"Dark Orange","#A95500",FALSE,"#FFFFFF",1,"Tousled"
"LoneTree-1","LEGO Store Grand Opening Exclusive Set, Vistas Court, Lone Tree, CO",2011,15,408,"LEGO Brand Store",NA,NA,16289,NA,1,1,"62810","Minifig Hair Short, Tousled with Side Part",65,"Minifig Headwear",FALSE,484,"Dark Orange","#A95500",FALSE,"#FFFFFF",1,"Tousled"
"Manchester-1","LEGO Store Grand Opening Exclusive Set, Manchester, UK",2012,12,408,"LEGO Brand Store",NA,NA,4722,NA,1,1,"40233","Minifig Hair Short Tousled",65,"Minifig Headwear",FALSE,28,"Dark Tan","#958A73",FALSE,"#FFFFFF",1,"Tousled"
"Manchester-1","LEGO Store Grand Opening Exclusive Set, Manchester, UK",2012,12,408,"LEGO Brand Store",NA,NA,4722,NA,1,1,"62810","Minifig Hair Short, Tousled with Side Part",65,"Minifig Headwear",FALSE,484,"Dark Orange","#A95500",FALSE,"#FFFFFF",1,"Tousled"
"Munich-1","LEGO Store Grand Opening Exclusive Set, Pasing Arcaden, München, Germany",2013,17,408,"LEGO Brand Store",NA,NA,6112,NA,1,1,"62810","Minifig Hair Short, Tousled with Side Part",65,"Minifig Headwear",FALSE,484,"Dark Orange","#A95500",FALSE,"#FFFFFF",1,"Tousled"
"Pleasanton-1","LEGO Store Grand Opening Exclusive Set Stoneridge Mall Pleasanton CA",2011,15,408,"LEGO Brand Store",NA,NA,13501,NA,1,1,"40233","Minifig Hair Short Tousled",65,"Minifig Headwear",FALSE,28,"Dark Tan","#958A73",FALSE,"#FFFFFF",1,"Tousled"
"SanDiego-1","LEGO Store Grand Opening Exclusive Set Fashion Valley San Diego CA",2011,15,408,"LEGO Brand Store",NA,NA,5706,NA,1,1,"62810","Minifig Hair Short, Tousled with Side Part",65,"Minifig Headwear",FALSE,484,"Dark Orange","#A95500",FALSE,"#FFFFFF",1,"Tousled"
"Sheffield-1","LEGO Store Grand Opening Exclusive Set, Sheffield, UK",2012,14,408,"LEGO Brand Store",NA,NA,13832,NA,1,1,"40233","Minifig Hair Short Tousled",65,"Minifig Headwear",FALSE,28,"Dark Tan","#958A73",FALSE,"#FFFFFF",1,"Tousled"
