"set.id","set.name","year","set.num.parts","theme.id","theme.name","sub.theme.name","sub.sub.theme.name","inventory.id","inv.num.sets","inv.num.parts","total.parts","part.id","part.name","part.category.id","part.category.name","part.is.spare","color.id","color.name","color.hex","color.is.trans","text.color.hex","gender","num.parts","mood","mood.color"
"6677-1","Motocross Racing",1986,76,82,"Town","Classic Town","Race",14977,NA,1,1,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"6677-1","Motocross Racing",1986,76,82,"Town","Classic Town","Race",23411,NA,1,1,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"6678-1","Pneumatic Crane",1980,61,72,"Town","Classic Town","Construction",411,NA,1,1,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"6679-2","Exxon Tow Truck",1980,78,85,"Town","Classic Town","Traffic",8066,NA,1,1,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"6680-1","Ambulance",1981,63,78,"Town","Classic Town","Hospital",11676,NA,2,2,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",2,"Happy","#F2CD37"
"6681-1","Police Van",1981,81,80,"Town","Classic Town","Police",13578,NA,1,1,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"6682-1","Cement Mixer",1985,90,72,"Town","Classic Town","Construction",6680,NA,1,1,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"6682-1","Cement Mixer",1985,90,72,"Town","Classic Town","Construction",28038,NA,1,1,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"6683-1","Burger Stand",1983,68,75,"Town","Classic Town","Food & Drink",12975,NA,2,2,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",2,"Happy","#F2CD37"
"6684-1","Police Patrol Squad",1984,81,80,"Town","Classic Town","Police",16036,NA,2,2,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",2,"Happy","#F2CD37"
"6685-1","Fire Copter 1",1982,98,74,"Town","Classic Town","Fire",385,NA,1,1,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"6686-1","Backhoe",1984,88,72,"Town","Classic Town","Construction",2566,NA,1,1,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"6687-1","Turbo Prop I",1987,78,68,"Town","Classic Town","Airport",304,NA,2,2,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",2,"Happy","#F2CD37"
"6688-1","Ambulance",1985,72,78,"Town","Classic Town","Hospital",15602,NA,2,2,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",2,"Happy","#F2CD37"
"6689-1","Post-Station",1985,54,81,"Town","Classic Town","Post Office",15791,NA,2,2,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",2,"Happy","#F2CD37"
"6690-1","Snorkel Pumper",1980,102,74,"Town","Classic Town","Fire",7548,NA,2,2,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",2,"Happy","#F2CD37"
"6691-1","Red Cross Helicopter",1981,107,78,"Town","Classic Town","Hospital",7195,NA,2,2,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",2,"Happy","#F2CD37"
"6692-1","Tractor Trailer",1983,97,70,"Town","Classic Town","Cargo",13611,NA,1,1,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"6693-1","Refuse Collection Truck",1987,114,85,"Town","Classic Town","Traffic",7552,NA,2,2,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",2,"Happy","#F2CD37"
"6694-1","Car with Camper",1984,109,85,"Town","Classic Town","Traffic",1549,NA,2,2,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",2,"Happy","#F2CD37"
"6695-1","Shell Tanker",1984,106,76,"Town","Classic Town","Station",238,NA,1,1,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"6696-1","Exxon Fuel Tanker",1984,106,76,"Town","Classic Town","Station",8951,NA,1,1,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"6697-1","Rescue-I Helicopter",1985,85,71,"Town","Classic Town","Coast Guard",5258,NA,2,2,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",2,"Happy","#F2CD37"
"6697-1","Rescue-I Helicopter",1985,85,71,"Town","Classic Town","Coast Guard",24364,NA,2,2,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",2,"Happy","#F2CD37"
"6698-1","RV with Speedboat",1986,129,77,"Town","Classic Town","Harbor",15326,NA,1,1,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"6698-1","RV with Speedboat",1986,129,77,"Town","Classic Town","Harbor",30936,NA,1,1,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"6699-1","Cycle Fix-It Shop",1987,81,85,"Town","Classic Town","Traffic",6173,NA,2,2,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",2,"Happy","#F2CD37"
"670-1","Mobile Crane",1978,55,72,"Town","Classic Town","Construction",7041,NA,1,1,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"6701-1","Minifig Pack",1983,36,143,"Space","Supplemental",NA,7914,NA,6,6,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",6,"Happy","#F2CD37"
"6702-1","Minifig Pack",1986,43,143,"Space","Supplemental",NA,2706,NA,4,4,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",4,"Happy","#F2CD37"
"6703-1","Minifig Pack",1988,42,143,"Space","Supplemental",NA,13962,NA,6,6,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",6,"Happy","#F2CD37"
"6704-1","Minifig Pack",1991,44,143,"Space","Supplemental",NA,13232,NA,6,6,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",6,"Happy","#F2CD37"
"671-1","Shell Fuel Tanker",1978,73,76,"Town","Classic Town","Station",3262,NA,1,1,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"6711-1","Space Mini-Figs",1983,24,143,"Space","Supplemental",NA,55,NA,4,4,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",4,"Happy","#F2CD37"
"6713-1","Grip 'n' Go Challenge",2000,283,91,"Town","Race",NA,4887,NA,1,1,"3626bp03","Minifig Head Moustache Pointed with Standard Grin Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1,"Happy","#F2CD37"
"672-1","Fire Emergency Van",1978,65,74,"Town","Classic Town","Fire",7956,NA,1,1,"3626bpr0001","Minifig Head Standard Grin Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"673-1","Rally Repair Crew",1978,60,85,"Town","Classic Town","Traffic",11121,NA,2,2,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",2,"Happy","#F2CD37"
"6731-1","Skateboarding Pepper",2002,13,407,"Island Xtreme Stunts",NA,NA,587,NA,1,1,"3626bpr0216","Minifig Head Male Messy Red Hair, Smile, White Pupils Print (Pepper) [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1,"Happy","#F2CD37"
"6733-1","Snap's Cruiser",2002,19,407,"Island Xtreme Stunts",NA,NA,14724,NA,1,1,"3626bpb0053","Minifig Head Glasses with Small Black Sunglasses, Smirk Print (Snap) [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"6734-1","Beach Cruiser",2002,54,407,"Island Xtreme Stunts",NA,NA,373,NA,1,1,"3626bpb0053","Minifig Head Glasses with Small Black Sunglasses, Smirk Print (Snap) [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"6734-1","Beach Cruiser",2002,54,407,"Island Xtreme Stunts",NA,NA,373,NA,1,1,"3626bpr0216","Minifig Head Male Messy Red Hair, Smile, White Pupils Print (Pepper) [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1,"Happy","#F2CD37"
"6735-1","Air Chase",2002,85,407,"Island Xtreme Stunts",NA,NA,14845,NA,1,1,"3626bpb0053","Minifig Head Glasses with Small Black Sunglasses, Smirk Print (Snap) [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"6736-1","Beach Lookout",2002,88,407,"Island Xtreme Stunts",NA,NA,15186,NA,1,1,"3626bpb0053","Minifig Head Glasses with Small Black Sunglasses, Smirk Print (Snap) [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"6736-1","Beach Lookout",2002,88,407,"Island Xtreme Stunts",NA,NA,15186,NA,1,1,"3626bpr0216","Minifig Head Male Messy Red Hair, Smile, White Pupils Print (Pepper) [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1,"Happy","#F2CD37"
"6737-1","Wake Rider (Wave Catcher)",2002,92,407,"Island Xtreme Stunts",NA,NA,731,NA,1,1,"3626bpb0051","Minifig Head Female with Pink Lips Smirk, Furrowed Eyes Print (Sky) [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",1,"Happy","#F2CD37"
"6738-1","Skateboard Challenge",2002,116,407,"Island Xtreme Stunts",NA,NA,7234,NA,1,1,"3626bpb0051","Minifig Head Female with Pink Lips Smirk, Furrowed Eyes Print (Sky) [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",1,"Happy","#F2CD37"
"6738-1","Skateboard Challenge",2002,116,407,"Island Xtreme Stunts",NA,NA,7234,NA,1,1,"3626bpr0216","Minifig Head Male Messy Red Hair, Smile, White Pupils Print (Pepper) [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1,"Happy","#F2CD37"
"6739-1","Truck and Stunt Trikes",2002,212,407,"Island Xtreme Stunts",NA,NA,3522,NA,1,1,"3626bpb0051","Minifig Head Female with Pink Lips Smirk, Furrowed Eyes Print (Sky) [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",1,"Happy","#F2CD37"
"6739-1","Truck and Stunt Trikes",2002,212,407,"Island Xtreme Stunts",NA,NA,3522,NA,1,1,"3626bpr0216","Minifig Head Male Messy Red Hair, Smile, White Pupils Print (Pepper) [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1,"Happy","#F2CD37"
"6740-1","Tower",2002,335,407,"Island Xtreme Stunts",NA,NA,2331,NA,1,1,"3626bpb0051","Minifig Head Female with Pink Lips Smirk, Furrowed Eyes Print (Sky) [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",1,"Happy","#F2CD37"
"6740-1","Tower",2002,335,407,"Island Xtreme Stunts",NA,NA,2331,NA,1,1,"3626bpr0216","Minifig Head Male Messy Red Hair, Smile, White Pupils Print (Pepper) [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1,"Happy","#F2CD37"
"674-1","Forklift & Truck",1978,55,72,"Town","Classic Town","Construction",9205,NA,1,1,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"6750-1","Sonic Robot",1986,110,130,"Space","Classic Space",NA,624,NA,2,2,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",2,"Happy","#F2CD37"
"675-1","Snack Bar",1979,64,75,"Town","Classic Town","Food & Drink",12841,NA,2,2,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",2,"Happy","#F2CD37"
"6770-1","Lunar Transporter Patroller",1988,117,132,"Space","Futuron",NA,8418,NA,1,1,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"677-1","Knight's Procession",1979,48,189,"Castle","Classic Castle",NA,10748,NA,6,6,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",6,"Happy","#F2CD37"
"6774-1","Alpha Team ATV",2001,134,304,"Alpha Team",NA,NA,11695,NA,1,1,"3626bpaz","Minifig Head with Huge Grin, Eyebrows, and Headset Print flex [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"6780-1","XT Starship",1986,199,130,"Space","Classic Space",NA,2150,NA,1,1,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"6781-1","SP-Striker",1989,230,139,"Space","Space Police I",NA,5893,NA,2,2,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",2,"Happy","#F2CD37"
"6783-1","Sonar Transmitting Cruiser",1986,348,130,"Space","Classic Space",NA,10675,NA,2,2,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",2,"Happy","#F2CD37"
"6802-1","Space Probe",1986,26,130,"Space","Classic Space",NA,13818,NA,1,1,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"6803-1","Space Patrol",1983,25,130,"Space","Classic Space",NA,3239,NA,1,1,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"6804-1","Surface Rover",1984,21,130,"Space","Classic Space",NA,3310,NA,1,1,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"6805-1","Astro Dasher",1985,29,130,"Space","Classic Space",NA,11068,NA,1,1,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"6806-1","Surface Hopper",1985,23,130,"Space","Classic Space",NA,15350,NA,1,1,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"6808-1","Galaxy Trekkor",1987,29,130,"Space","Classic Space",NA,2778,NA,1,1,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"6809-1","XT-5 and Droid",1988,37,130,"Space","Classic Space",NA,1922,NA,1,1,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"6810-1","Laser Ranger",1989,41,132,"Space","Futuron",NA,2759,NA,1,1,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"6811-1","Pulsar Charger",1990,26,136,"Space","M:Tron",NA,1437,NA,1,1,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"6812-1","Grid Trekkor",1991,25,129,"Space","Blacktron II",NA,9010,NA,1,1,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"6813-1","Galactic Chief",1993,24,140,"Space","Space Police II",NA,12356,NA,1,1,"3626bp69","Minifig Head Male Headset Over Smile, Red-Brown Hair & Eyebrows Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1,"Happy","#F2CD37"
"6820-1","Starfire I",1986,34,130,"Space","Classic Space",NA,3606,NA,1,1,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"6821-1","Shovel Buggy",1980,28,130,"Space","Classic Space",NA,14415,NA,1,1,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"6826-1","Crater Crawler",1985,32,130,"Space","Classic Space",NA,5027,NA,1,1,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"6827-1","Strata Scooter",1987,35,130,"Space","Classic Space",NA,8196,NA,1,1,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"6828-1","Twin-Winged Spoiler",1988,57,132,"Space","Futuron",NA,14111,NA,1,1,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"6830-1","Space Patroller",1988,51,132,"Space","Futuron",NA,10096,NA,1,1,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"6831-1","Message Decoder",1989,34,139,"Space","Space Police I",NA,8252,NA,1,1,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"6832-1","Super Nova II",1991,42,129,"Space","Blacktron II",NA,3727,NA,1,1,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"6833-1","Beacon Tracer",1990,40,136,"Space","M:Tron",NA,15639,NA,1,1,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"6833-1","Beacon Tracer",1990,40,136,"Space","M:Tron",NA,20008,NA,1,1,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"6841-1","Mineral Detector",1980,44,130,"Space","Classic Space",NA,7817,NA,1,1,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"6842-1","Shuttle Craft",1981,46,130,"Space","Classic Space",NA,9120,NA,1,1,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"6844-1","Seismologic Vehicle (Sismobile)",1983,46,130,"Space","Classic Space",NA,8990,NA,1,1,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"6845-1","Cosmic Charger",1986,51,130,"Space","Classic Space",NA,10098,NA,1,1,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"6846-1","Tri-Star Voyager",1984,69,130,"Space","Classic Space",NA,10980,NA,1,1,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
"6848-1","Strategic Pursuer",1988,62,132,"Space","Futuron",NA,6292,NA,1,1,"3626apr0001","Minifig Head Standard Grin Print [Solid Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Happy","#F2CD37"
